0,1,2,3,4,5
0.2972,0.0844,0.0614,0.0924,0.4646,10.0
0.7169,0.2,0.031,0.021,0.0311,8.0
0.001,0.0011,0.0055,0.1196,0.8728,9.0
0.0023,0.0026,0.0265,0.2809,0.6876,10.0
0.1786,0.3386,0.2226,0.1777,0.0824,10.0
0.0083,0.0144,0.0504,0.4076,0.5193,10.0
0.0308,0.102,0.2387,0.3824,0.2461,9.0
0.0015,0.0084,0.2307,0.67,0.0895,8.0
0.1264,0.1402,0.1096,0.2619,0.3619,8.0
0.8146,0.11,0.0357,0.0129,0.0267,10.0
0.0426,0.0504,0.0616,0.2211,0.6244,10.0
0.0009,0.0008,0.0051,0.13,0.8632,10.0
0.0659,0.3166,0.285,0.2692,0.0632,10.0
0.0091,0.0238,0.0624,0.3229,0.5817,9.0
0.0014,0.0013,0.0024,0.0383,0.9566,10.0
0.0072,0.0096,0.0393,0.2727,0.6711,9.0
0.04,0.0267,0.0443,0.1159,0.7732,9.0
0.615,0.3039,0.0609,0.0118,0.0083,9.0
0.004,0.0059,0.0269,0.2607,0.7025,10.0
0.003,0.0045,0.0098,0.0748,0.9079,10.0
0.0004,0.0012,0.0214,0.6969,0.2802,8.0
0.0008,0.0009,0.0023,0.0332,0.9628,9.0
0.0009,0.0024,0.0449,0.5034,0.4483,8.0
0.162,0.5237,0.2266,0.0779,0.0097,5.0
0.0023,0.0042,0.0181,0.191,0.7844,10.0
0.0343,0.1201,0.3593,0.3702,0.1161,9.0
0.0566,0.3156,0.44,0.1704,0.0173,7.0
0.0008,0.003,0.0466,0.6305,0.319,10.0
0.0036,0.0037,0.0154,0.1079,0.8694,9.0
0.002,0.0039,0.0189,0.2768,0.6985,9.0
0.0035,0.003,0.0054,0.0546,0.9335,9.0
0.0098,0.0331,0.3057,0.5772,0.0742,7.0
0.0007,0.0008,0.0055,0.0979,0.895,10.0
0.0205,0.0333,0.1388,0.4282,0.3792,7.0
0.0037,0.0166,0.1017,0.663,0.2149,10.0
0.0184,0.161,0.5253,0.2692,0.0261,8.0
0.008,0.0231,0.1711,0.4541,0.3437,9.0
0.6232,0.2333,0.0949,0.0319,0.0167,10.0
0.0234,0.0632,0.1572,0.3811,0.3752,10.0
0.005,0.0036,0.0049,0.0547,0.9318,9.0
0.8509,0.133,0.0124,0.0019,0.0017,3.0
0.0349,0.15,0.4273,0.3263,0.0615,10.0
0.0763,0.1356,0.079,0.1867,0.5224,10.0
0.081,0.1103,0.1005,0.2519,0.4562,10.0
0.0416,0.2432,0.3517,0.3157,0.0478,7.0
0.0015,0.0022,0.0068,0.1447,0.8448,10.0
0.1096,0.1935,0.189,0.2811,0.2268,9.0
0.0049,0.0124,0.2171,0.5853,0.1803,9.0
0.0079,0.0265,0.1162,0.6905,0.1589,8.0
0.0172,0.0439,0.1173,0.5098,0.3117,8.0
0.0597,0.1595,0.2185,0.3543,0.208,7.0
0.0192,0.0614,0.3287,0.4873,0.1034,9.0
0.008,0.0177,0.0363,0.3845,0.5535,9.0
0.0047,0.0056,0.051,0.3259,0.6127,10.0
0.4434,0.2438,0.0836,0.0947,0.1345,8.0
0.108,0.2136,0.181,0.2863,0.2112,8.0
0.034,0.0678,0.1513,0.4171,0.3298,7.0
0.0659,0.4579,0.4193,0.0531,0.0038,8.0
0.0018,0.0083,0.2418,0.6425,0.1058,8.0
0.0012,0.0015,0.0216,0.3114,0.6643,9.0
0.0026,0.0045,0.0185,0.2633,0.7111,9.0
0.1255,0.6254,0.2354,0.0124,0.0013,6.0
0.0145,0.03,0.0779,0.2391,0.6385,10.0
0.0044,0.0048,0.0147,0.1518,0.8242,8.0
0.003,0.0028,0.005,0.0317,0.9575,9.0
0.0022,0.0056,0.0252,0.3062,0.6608,10.0
0.1235,0.7359,0.1371,0.0032,0.0003,2.0
0.0022,0.0018,0.0069,0.0416,0.9475,10.0
0.0677,0.1828,0.4375,0.2453,0.0666,10.0
0.7108,0.1895,0.0443,0.0226,0.0328,9.0
0.544,0.1635,0.1528,0.0924,0.0472,10.0
0.005,0.0264,0.3086,0.6002,0.0598,8.0
0.7967,0.1686,0.0288,0.0037,0.0022,0.0
0.0289,0.0346,0.0447,0.3152,0.5766,9.0
0.0023,0.0279,0.2589,0.6833,0.0277,0.0
0.273,0.1046,0.1034,0.1415,0.3774,10.0
0.0011,0.0018,0.011,0.2407,0.7454,10.0
0.0363,0.0175,0.0133,0.0566,0.8763,10.0
0.0116,0.025,0.0723,0.3185,0.5726,10.0
0.0076,0.0252,0.1517,0.5093,0.3062,10.0
0.0385,0.231,0.4155,0.2753,0.0397,8.0
0.0024,0.0097,0.0687,0.6299,0.2892,8.0
0.1435,0.6681,0.179,0.0085,0.0009,6.0
0.0041,0.0197,0.1207,0.6601,0.1954,9.0
0.0188,0.0915,0.2142,0.5568,0.1187,9.0
0.1824,0.4457,0.2905,0.071,0.0104,6.0
0.0373,0.2959,0.4388,0.2072,0.0207,7.0
0.0026,0.0029,0.0151,0.159,0.8203,10.0
0.0025,0.0091,0.1194,0.7718,0.0972,8.0
0.0345,0.0555,0.1128,0.5194,0.2779,10.0
0.0364,0.052,0.0724,0.2743,0.5648,9.0
0.0029,0.0237,0.9676,0.0054,0.0004,3.0
0.03,0.2252,0.5457,0.1827,0.0164,5.0
0.0607,0.0255,0.0409,0.1123,0.7606,7.0
0.0008,0.0012,0.0044,0.9732,0.0204,9.0
0.0431,0.2,0.3623,0.3303,0.0642,7.0
0.0026,0.0055,0.0233,0.818,0.1505,8.0
0.0117,0.1143,0.4482,0.4075,0.0183,8.0
0.3965,0.5657,0.0351,0.0021,0.0006,3.0
0.0114,0.0691,0.224,0.5478,0.1476,9.0
0.0371,0.1321,0.3073,0.397,0.1265,4.0
0.0058,0.0265,0.122,0.5784,0.2672,8.0
0.0074,0.0111,0.0317,0.1683,0.7815,8.0
0.0183,0.1867,0.5763,0.2094,0.0091,6.0
0.0569,0.5949,0.3293,0.0178,0.0011,4.0
0.2852,0.6216,0.0822,0.0088,0.0022,1.0
0.0045,0.0069,0.0177,0.1848,0.7862,10.0
0.0023,0.0039,0.0192,0.2171,0.7575,10.0
0.0166,0.0352,0.1006,0.6204,0.2271,9.0
0.1681,0.4517,0.2546,0.0901,0.0356,8.0
0.223,0.4206,0.1995,0.1261,0.0308,5.0
0.0025,0.0023,0.0075,0.0493,0.9384,10.0
0.454,0.2131,0.0931,0.1005,0.1393,9.0
0.0013,0.0183,0.4887,0.4821,0.0096,7.0
0.009,0.0048,0.0072,0.0854,0.8936,9.0
0.0586,0.061,0.1188,0.2542,0.5074,9.0
0.0018,0.0036,0.0385,0.4521,0.5041,10.0
0.0322,0.0895,0.32,0.4161,0.1422,10.0
0.012,0.0158,0.0369,0.2547,0.6807,10.0
0.0008,0.0005,0.0027,0.0521,0.9439,10.0
0.1727,0.3507,0.2596,0.1531,0.0639,10.0
0.0029,0.0074,0.0929,0.593,0.3039,9.0
0.0552,0.0863,0.1934,0.3202,0.3449,10.0
0.0008,0.0026,0.0496,0.6291,0.3179,7.0
0.0012,0.0015,0.0245,0.3221,0.6507,9.0
0.249,0.2948,0.1811,0.158,0.1171,10.0
0.0228,0.295,0.5229,0.1531,0.0062,6.0
0.0551,0.3474,0.3771,0.1853,0.0351,9.0
0.0021,0.0104,0.1087,0.6852,0.1936,8.0
0.0005,0.0041,0.128,0.8039,0.0636,9.0
0.0011,0.0012,0.0069,0.196,0.7948,7.0
0.0136,0.0414,0.0957,0.4314,0.4181,8.0
0.0017,0.0017,0.0114,0.1512,0.8339,9.0
0.0114,0.1095,0.3023,0.5276,0.0492,7.0
0.002,0.0028,0.0287,0.4979,0.4686,1.0
0.0146,0.1091,0.4132,0.4121,0.051,10.0
0.0085,0.1417,0.772,0.0754,0.0024,5.0
0.004,0.0029,0.007,0.0611,0.925,9.0
0.0017,0.005,0.0312,0.4531,0.509,9.0
0.0009,0.0005,0.0013,0.0116,0.9857,10.0
0.0057,0.0139,0.0581,0.441,0.4813,10.0
0.0034,0.0028,0.0184,0.185,0.7905,10.0
0.0033,0.0125,0.0698,0.577,0.3373,10.0
0.0493,0.2177,0.3255,0.3228,0.0847,8.0
0.0009,0.0006,0.0037,0.0951,0.8997,9.0
0.0202,0.1341,0.4325,0.374,0.0392,8.0
0.1174,0.1792,0.163,0.276,0.2642,9.0
0.0009,0.0008,0.0015,0.0184,0.9785,10.0
0.0243,0.1477,0.3858,0.3753,0.0668,6.0
0.0497,0.1538,0.2803,0.3693,0.1469,10.0
0.1272,0.414,0.3276,0.1068,0.0243,10.0
0.0015,0.0012,0.01,0.1264,0.8609,7.0
0.0007,0.0005,0.0011,0.0127,0.9851,10.0
0.0325,0.1399,0.3074,0.3861,0.1341,9.0
0.5405,0.1152,0.0808,0.0704,0.1931,9.0
0.0005,0.0011,0.03,0.5769,0.3915,9.0
0.0039,0.0108,0.0568,0.4337,0.4949,9.0
0.0046,0.0147,0.1077,0.6024,0.2706,10.0
0.0148,0.0298,0.0534,0.303,0.5992,9.0
0.0009,0.001,0.0029,0.0494,0.9458,10.0
0.0075,0.049,0.3076,0.5754,0.0605,10.0
0.0014,0.0024,0.0144,0.2896,0.6921,9.0
0.007,0.0175,0.0784,0.5176,0.3795,9.0
0.5422,0.3734,0.0642,0.0137,0.0065,5.0
0.0014,0.0018,0.0112,0.25,0.7356,10.0
0.184,0.4678,0.2358,0.0906,0.0219,7.0
0.0024,0.0071,0.0929,0.6899,0.2077,7.0
0.0048,0.0078,0.0467,0.3776,0.563,8.0
0.0188,0.2607,0.7059,0.0139,0.0008,6.0
0.0063,0.0223,0.0728,0.5263,0.3723,9.0
0.001,0.0024,0.0471,0.5048,0.4446,8.0
0.0015,0.0111,0.1098,0.7599,0.1177,8.0
0.0007,0.0008,0.004,0.0844,0.9102,10.0
0.0061,0.0096,0.0476,0.3353,0.6015,9.0
0.0592,0.4579,0.333,0.1322,0.0176,8.0
0.0077,0.0189,0.1015,0.5662,0.3057,9.0
0.004,0.0488,0.3058,0.5797,0.0617,6.0
0.0512,0.4978,0.3689,0.0767,0.0054,5.0
0.0037,0.0047,0.0193,0.2182,0.7542,8.0
0.0015,0.0173,0.245,0.6978,0.0384,8.0
0.0012,0.0009,0.002,0.0246,0.9712,10.0
0.005,0.0166,0.0487,0.4975,0.4322,10.0
0.0093,0.0141,0.0285,0.2975,0.6506,9.0
0.2571,0.2032,0.1089,0.1074,0.3234,10.0
0.0118,0.0062,0.0098,0.0331,0.9392,10.0
0.0021,0.0069,0.0623,0.6232,0.3054,9.0
0.0016,0.0016,0.0054,0.0874,0.904,9.0
0.0351,0.0441,0.0796,0.2312,0.61,9.0
0.0071,0.0121,0.0196,0.1416,0.8195,10.0
0.0011,0.001,0.0028,0.036,0.959,9.0
0.0847,0.0899,0.2899,0.3885,0.147,7.0
0.011,0.0318,0.5586,0.3852,0.0135,7.0
0.1752,0.2489,0.1758,0.2116,0.1886,10.0
0.0967,0.0778,0.0665,0.1806,0.5784,10.0
0.0113,0.1395,0.5147,0.3198,0.0148,10.0
0.0167,0.1386,0.3897,0.4025,0.0525,10.0
0.0062,0.0562,0.2859,0.5859,0.0658,6.0
0.002,0.0024,0.0066,0.049,0.9401,9.0
0.0131,0.2317,0.7093,0.0454,0.0005,6.0
0.0019,0.0031,0.0151,0.2304,0.7494,10.0
0.0325,0.1328,0.2352,0.4406,0.1589,10.0
0.0074,0.0996,0.4902,0.3839,0.0189,8.0
0.0072,0.0885,0.4725,0.4091,0.0227,8.0
0.001,0.0012,0.0075,0.1161,0.8742,10.0
0.006,0.0093,0.0172,0.1442,0.8233,9.0
0.0027,0.0029,0.0091,0.102,0.8833,10.0
0.0044,0.0081,0.0407,0.3474,0.5994,0.0
0.0262,0.0578,0.097,0.3658,0.4532,9.0
0.089,0.227,0.2738,0.3244,0.0858,1.0
0.1329,0.1207,0.1208,0.1986,0.427,9.0
0.016,0.0142,0.0224,0.1534,0.7939,8.0
0.0074,0.0986,0.4476,0.4259,0.0206,8.0
0.0018,0.0274,0.4082,0.541,0.0216,7.0
0.1312,0.5305,0.2528,0.0699,0.0156,7.0
0.0474,0.3964,0.4306,0.1153,0.0103,2.0
0.0067,0.0239,0.1424,0.5477,0.2792,9.0
0.022,0.089,0.2988,0.4821,0.1082,7.0
0.0084,0.0087,0.015,0.1584,0.8095,8.0
0.0618,0.1206,0.2167,0.3915,0.2093,10.0
0.0199,0.0467,0.1328,0.4705,0.3301,10.0
0.5876,0.2816,0.053,0.0747,0.0031,4.0
0.0024,0.0139,0.1376,0.6585,0.1876,9.0
0.0222,0.0677,0.2042,0.4796,0.2264,6.0
0.0301,0.0756,0.1442,0.4205,0.3297,9.0
0.004,0.0117,0.0646,0.4087,0.511,10.0
0.0069,0.0676,0.4765,0.4314,0.0176,7.0
0.2425,0.3322,0.1982,0.1515,0.0756,2.0
0.0009,0.0014,0.004,0.0792,0.9146,9.0
0.0209,0.099,0.1584,0.4687,0.2531,9.0
0.0191,0.0702,0.197,0.5911,0.1225,9.0
0.003,0.0123,0.0705,0.6252,0.289,10.0
0.0029,0.0059,0.0258,0.3475,0.6179,0.0
0.1371,0.2733,0.2808,0.2511,0.0576,5.0
0.0315,0.2268,0.3438,0.3108,0.0871,9.0
0.0022,0.0259,0.4294,0.5281,0.0144,9.0
0.0242,0.0407,0.0631,0.2853,0.5867,10.0
0.6533,0.226,0.0488,0.0209,0.051,10.0
0.3131,0.3473,0.1437,0.1146,0.0813,8.0
0.0421,0.3215,0.4935,0.1359,0.007,9.0
0.0076,0.0583,0.2435,0.571,0.1196,9.0
0.0159,0.173,0.4874,0.3058,0.0178,8.0
0.0035,0.0104,0.0686,0.5066,0.411,8.0
0.0442,0.2089,0.4388,0.2764,0.0317,3.0
0.0085,0.031,0.0746,0.4318,0.4541,10.0
0.0223,0.0388,0.0441,0.3642,0.5306,9.0
0.0047,0.0104,0.0477,0.4528,0.4844,9.0
0.0049,0.0417,0.2509,0.5774,0.1252,10.0
0.0475,0.1208,0.1755,0.3614,0.2949,10.0
0.1269,0.1726,0.1681,0.2522,0.2802,9.0
0.0021,0.0058,0.0252,0.3438,0.6231,8.0
0.0064,0.0359,0.3104,0.5847,0.0627,9.0
0.0062,0.0298,0.1162,0.5834,0.2644,9.0
0.0062,0.0461,0.2781,0.584,0.0857,10.0
0.0013,0.0032,0.0287,0.5253,0.4415,10.0
0.0061,0.021,0.0964,0.5815,0.295,9.0
0.0007,0.0014,0.0108,0.3145,0.6725,10.0
0.1306,0.2332,0.1391,0.22,0.277,10.0
0.1255,0.427,0.3608,0.0775,0.0092,4.0
0.0065,0.0474,0.3256,0.5695,0.051,10.0
0.0072,0.0473,0.4073,0.4989,0.0394,8.0
0.0006,0.0013,0.0047,0.1327,0.8607,10.0
0.0089,0.0255,0.055,0.3596,0.551,9.0
0.0095,0.0241,0.1874,0.4664,0.3125,9.0
0.0052,0.0616,0.4325,0.4697,0.0311,7.0
0.0524,0.4572,0.4338,0.0538,0.0028,10.0
0.0027,0.0067,0.0399,0.4733,0.4774,9.0
0.0229,0.0489,0.1024,0.3855,0.4403,10.0
0.0135,0.0388,0.0743,0.3545,0.519,8.0
0.0974,0.1858,0.2223,0.3522,0.1423,7.0
0.0968,0.1953,0.2748,0.2989,0.1343,9.0
0.0007,0.0008,0.0026,0.0721,0.9239,9.0
0.0025,0.0046,0.0274,0.9284,0.0371,0.0
0.0008,0.002,0.0119,0.1936,0.7916,8.0
0.0011,0.0009,0.0032,0.0552,0.9396,10.0
0.824,0.1574,0.0148,0.0024,0.0013,1.0
0.0005,0.001,0.007,0.3147,0.6768,10.0
0.0034,0.0081,0.0215,0.1548,0.8123,10.0
0.0074,0.0765,0.389,0.4547,0.0723,10.0
0.1338,0.2385,0.1081,0.2062,0.3135,10.0
0.0238,0.1168,0.3491,0.4549,0.0554,9.0
0.0705,0.4411,0.3663,0.1069,0.0151,8.0
0.0013,0.0095,0.1214,0.696,0.1717,9.0
0.0016,0.0127,0.1709,0.7493,0.0654,9.0
0.0006,0.001,0.0042,0.1018,0.8923,10.0
0.016,0.0969,0.506,0.353,0.0282,9.0
0.0437,0.0868,0.0489,0.7724,0.0483,10.0
0.0019,0.0022,0.0053,0.0681,0.9225,10.0
0.0079,0.0145,0.0612,0.641,0.2754,9.0
0.0023,0.0104,0.0842,0.7613,0.1419,8.0
0.001,0.0021,0.0124,0.2355,0.7491,10.0
0.0087,0.0667,0.287,0.5532,0.0844,8.0
0.0553,0.3112,0.3647,0.229,0.0398,6.0
0.0217,0.0895,0.24,0.4925,0.1562,9.0
0.0116,0.0257,0.0771,0.3003,0.5854,10.0
0.0224,0.0525,0.1543,0.4362,0.3346,10.0
0.0119,0.0363,0.1156,0.508,0.3282,8.0
0.0729,0.4096,0.3169,0.1681,0.0324,8.0
0.3443,0.4047,0.1034,0.0872,0.0604,2.0
0.0161,0.0318,0.075,0.3493,0.5278,9.0
0.131,0.581,0.2674,0.019,0.0016,7.0
0.001,0.0013,0.0027,0.0673,0.9277,9.0
0.0818,0.5222,0.3174,0.0701,0.0085,9.0
0.0647,0.2072,0.3585,0.3021,0.0675,10.0
0.0295,0.1387,0.2819,0.4268,0.123,8.0
0.0076,0.0202,0.058,0.3267,0.5875,9.0
0.2694,0.4342,0.1504,0.0907,0.0554,9.0
0.0016,0.0035,0.0111,0.2356,0.7483,10.0
0.0295,0.0524,0.0803,0.4233,0.4146,10.0
0.0677,0.5924,0.3252,0.0137,0.001,7.0
0.053,0.0771,0.0858,0.29,0.494,10.0
0.0038,0.0104,0.0266,0.3104,0.6487,8.0
0.0049,0.0163,0.1136,0.545,0.3201,9.0
0.0072,0.0218,0.1028,0.6091,0.259,10.0
0.0552,0.0826,0.0622,0.2286,0.5714,10.0
0.002,0.0025,0.0098,0.1809,0.8047,10.0
0.0411,0.1384,0.1942,0.4427,0.1836,8.0
0.0018,0.008,0.0551,0.3694,0.5658,10.0
0.0016,0.0029,0.0132,0.2632,0.719,10.0
0.1199,0.5705,0.294,0.0141,0.0015,4.0
0.0021,0.004,0.0186,0.2901,0.6852,10.0
0.0398,0.1742,0.2979,0.3957,0.0924,9.0
0.0019,0.0029,0.0129,0.3778,0.6045,0.0
0.0016,0.0101,0.078,0.8488,0.0615,8.0
0.4697,0.4108,0.0809,0.0227,0.016,8.0
0.0087,0.0236,0.0769,0.4123,0.4785,9.0
0.002,0.0036,0.011,0.1647,0.8186,0.0
0.0109,0.0507,0.1654,0.5855,0.1876,10.0
0.0433,0.2354,0.4273,0.2612,0.0328,8.0
0.0057,0.0192,0.0947,0.5634,0.3171,10.0
0.002,0.0051,0.0195,0.3406,0.6329,10.0
0.0068,0.0311,0.2421,0.6347,0.0854,9.0
0.1643,0.4579,0.2724,0.0859,0.0195,4.0
0.0413,0.4973,0.4254,0.0344,0.0017,0.0
0.0854,0.6656,0.2407,0.0078,0.0005,7.0
0.004,0.0134,0.0738,0.537,0.3717,10.0
0.1222,0.3442,0.3655,0.1151,0.053,10.0
0.0108,0.1052,0.3418,0.5259,0.0162,9.0
0.0068,0.014,0.0775,0.2687,0.633,10.0
0.0035,0.0161,0.1473,0.6319,0.2012,8.0
0.0139,0.2132,0.6306,0.1365,0.0058,9.0
0.0196,0.1249,0.3877,0.4178,0.05,7.0
0.0314,0.1242,0.1962,0.4402,0.208,9.0
0.1647,0.2427,0.2307,0.2261,0.1358,0.0
0.0212,0.112,0.2596,0.492,0.1153,10.0
0.0036,0.0165,0.0892,0.6174,0.2733,9.0
0.0023,0.0061,0.0505,0.5737,0.3675,9.0
0.004,0.0086,0.0373,0.3378,0.6123,10.0
0.0086,0.0809,0.4243,0.4564,0.0298,8.0
0.0293,0.1599,0.4448,0.3317,0.0343,8.0
0.115,0.4114,0.3015,0.1485,0.0237,6.0
0.3098,0.137,0.0595,0.1137,0.38,10.0
0.0024,0.0112,0.0729,0.6813,0.2323,9.0
0.0012,0.0294,0.5706,0.3936,0.0052,7.0
0.0109,0.1781,0.6252,0.1802,0.0057,6.0
0.0039,0.0692,0.6354,0.285,0.0065,8.0
0.0016,0.0027,0.0102,0.2537,0.7318,0.0
0.002,0.0035,0.0185,0.3193,0.6566,10.0
0.0022,0.0065,0.0278,0.4194,0.5441,9.0
0.0325,0.1244,0.1877,0.4336,0.2218,10.0
0.074,0.1639,0.3115,0.3275,0.1231,10.0
0.0933,0.2201,0.2712,0.3378,0.0775,10.0
0.0092,0.056,0.3536,0.5285,0.0526,7.0
0.0146,0.1288,0.4525,0.3769,0.0272,7.0
0.0183,0.0095,0.012,0.0545,0.9057,10.0
0.0668,0.283,0.3244,0.2713,0.0545,7.0
0.0046,0.0667,0.3961,0.5125,0.02,8.0
