0,1,2,3,4,5
0.0156,0.0455,0.1052,0.5089,0.3248,8.0
0.0071,0.0382,0.163,0.597,0.1947,10.0
0.0167,0.0331,0.1404,0.3865,0.4234,8.0
0.0054,0.0307,0.1655,0.6116,0.1867,10.0
0.4166,0.4107,0.1397,0.0262,0.0069,4.0
0.2893,0.4593,0.1697,0.0633,0.0184,10.0
0.0006,0.0009,0.0041,0.0647,0.9297,10.0
0.0078,0.0708,0.2677,0.5686,0.0851,9.0
0.001,0.0018,0.015,0.2288,0.7533,10.0
0.0279,0.1539,0.3182,0.3516,0.1483,9.0
0.2119,0.4317,0.2449,0.0891,0.0224,3.0
0.0412,0.1791,0.4158,0.3082,0.0557,9.0
0.001,0.0048,0.0578,0.6374,0.299,10.0
0.0584,0.1148,0.1308,0.3322,0.3638,10.0
0.0284,0.1573,0.2608,0.4248,0.1287,10.0
0.0681,0.0448,0.0483,0.1731,0.6656,9.0
0.0175,0.1171,0.3479,0.4539,0.0637,8.0
0.0114,0.0104,0.0191,0.1045,0.8547,10.0
0.0044,0.0075,0.0272,0.2391,0.7218,9.0
0.003,0.0121,0.1357,0.5858,0.2635,10.0
0.0013,0.0022,0.0086,0.1773,0.8106,9.0
0.1652,0.1788,0.2771,0.2239,0.1549,9.0
0.0011,0.0031,0.0538,0.5362,0.4058,9.0
0.0032,0.0101,0.0457,0.435,0.506,10.0
0.0443,0.0229,0.0217,0.0457,0.8654,10.0
0.8957,0.0974,0.0061,0.0005,0.0004,1.0
0.0457,0.4369,0.4634,0.0514,0.0026,5.0
0.0056,0.0299,0.197,0.5613,0.2061,10.0
0.1651,0.3152,0.2267,0.177,0.116,4.0
0.0029,0.0031,0.0074,0.0819,0.9047,10.0
0.1964,0.384,0.2915,0.0893,0.0389,7.0
0.0014,0.0051,0.0594,0.5537,0.3805,10.0
0.5012,0.4148,0.0757,0.0065,0.0018,8.0
0.0265,0.0694,0.1646,0.4911,0.2484,9.0
0.001,0.0122,0.1329,0.792,0.062,7.0
0.0506,0.216,0.3263,0.3035,0.1036,9.0
0.0011,0.0025,0.0168,0.2963,0.6833,4.0
0.0013,0.001,0.0047,0.0444,0.9486,10.0
0.015,0.0301,0.2513,0.4776,0.226,10.0
0.1684,0.6189,0.2039,0.0079,0.0009,6.0
0.0061,0.006,0.0092,0.0463,0.9323,10.0
0.6923,0.2794,0.0232,0.0031,0.0019,1.0
0.0025,0.0049,0.0437,0.43,0.5189,9.0
0.0173,0.0368,0.1147,0.354,0.477,10.0
0.0006,0.0007,0.0052,0.1611,0.8326,8.0
0.0534,0.3794,0.3812,0.1647,0.0214,10.0
0.0014,0.0021,0.0042,0.0722,0.9201,10.0
0.0105,0.0262,0.1517,0.472,0.3396,9.0
0.0158,0.0494,0.2098,0.5242,0.2008,8.0
0.0364,0.1282,0.2356,0.3772,0.2226,9.0
0.0023,0.0052,0.0166,0.1936,0.7822,8.0
0.0039,0.0717,0.5342,0.3697,0.0205,8.0
0.0231,0.0927,0.1516,0.4548,0.2777,9.0
0.2157,0.6119,0.1617,0.0094,0.0014,3.0
0.0012,0.0026,0.0088,0.1794,0.8079,10.0
0.004,0.0127,0.0867,0.4389,0.4577,9.0
0.0011,0.0022,0.0183,0.3712,0.6072,10.0
0.004,0.0074,0.0605,0.3837,0.5444,10.0
0.0081,0.0067,0.0087,0.0194,0.9571,0.0
0.0141,0.1298,0.3727,0.4297,0.0537,9.0
0.3265,0.5698,0.0969,0.0055,0.0013,3.0
0.0009,0.0014,0.0057,0.1231,0.8689,9.0
0.0327,0.4642,0.4506,0.0494,0.003,0.0
0.0006,0.0009,0.0076,0.1858,0.8051,10.0
0.0011,0.0023,0.0156,0.3212,0.6598,8.0
0.0239,0.0375,0.1335,0.3734,0.4316,10.0
0.0019,0.0025,0.0341,0.4581,0.5034,8.0
0.0044,0.0304,0.1974,0.6597,0.1082,10.0
0.0136,0.0665,0.2255,0.5279,0.1665,9.0
0.0043,0.0087,0.0211,0.281,0.6848,10.0
0.0061,0.0242,0.2168,0.3896,0.3633,10.0
0.002,0.01,0.2083,0.6401,0.1395,9.0
0.0027,0.01,0.0446,0.3877,0.555,10.0
0.0127,0.0207,0.0735,0.2818,0.6113,9.0
0.0525,0.2206,0.3708,0.2692,0.0869,5.0
0.1229,0.5664,0.2588,0.0443,0.0076,1.0
0.001,0.0007,0.0019,0.0267,0.9697,10.0
0.0012,0.0018,0.0179,0.2505,0.7286,9.0
0.0021,0.0017,0.009,0.1067,0.8804,10.0
0.1923,0.1794,0.1375,0.2169,0.274,10.0
0.0355,0.085,0.1219,0.545,0.2126,8.0
0.0141,0.0923,0.3149,0.3823,0.1965,7.0
0.0045,0.0198,0.0852,0.5877,0.3027,9.0
0.0294,0.0534,0.1121,0.3904,0.4147,10.0
0.0684,0.0833,0.0894,0.3008,0.4581,9.0
0.0032,0.0114,0.0899,0.5421,0.3534,10.0
0.0017,0.0055,0.0374,0.2786,0.6768,10.0
0.0094,0.0678,0.2364,0.5901,0.0963,8.0
0.0052,0.0429,0.2392,0.5852,0.1274,7.0
0.0017,0.0029,0.0459,0.464,0.4855,10.0
0.0011,0.0019,0.007,0.1761,0.8139,9.0
0.0025,0.0047,0.0192,0.213,0.7606,7.0
0.0129,0.0469,0.2291,0.5281,0.183,9.0
0.002,0.023,0.3016,0.619,0.0545,10.0
0.0097,0.0508,0.1395,0.4506,0.3493,10.0
0.0076,0.0144,0.0357,0.2484,0.6938,9.0
0.0139,0.1963,0.6228,0.1599,0.0071,5.0
0.0079,0.033,0.2407,0.5412,0.1772,9.0
0.0051,0.0083,0.011,0.1432,0.8325,10.0
0.0045,0.0173,0.0838,0.5386,0.3558,10.0
0.005,0.0385,0.1852,0.6364,0.1349,10.0
0.003,0.0079,0.0506,0.44,0.4985,9.0
0.0112,0.0397,0.1734,0.5579,0.2179,9.0
0.0078,0.0928,0.6382,0.2278,0.0335,9.0
0.0016,0.002,0.0256,0.3274,0.6434,9.0
0.0871,0.3121,0.4417,0.1255,0.0336,4.0
0.0043,0.0429,0.3201,0.5885,0.0443,9.0
0.0858,0.1119,0.1582,0.3006,0.3435,8.0
0.0249,0.0551,0.1068,0.4583,0.3548,9.0
0.002,0.0202,0.2493,0.5941,0.1343,9.0
0.0533,0.1088,0.3849,0.3248,0.1282,10.0
0.109,0.1715,0.2618,0.2546,0.2031,10.0
0.0086,0.0389,0.1766,0.548,0.2279,8.0
0.1059,0.1008,0.2063,0.2967,0.2902,9.0
0.0023,0.0051,0.0179,0.2531,0.7216,9.0
0.0041,0.0285,0.3098,0.57,0.0876,9.0
0.0268,0.0501,0.1162,0.4416,0.3652,10.0
0.045,0.352,0.4882,0.1067,0.0081,7.0
0.0239,0.0374,0.1156,0.3388,0.4843,10.0
0.0337,0.1263,0.3024,0.4413,0.0963,8.0
0.0107,0.0261,0.094,0.3774,0.4918,9.0
0.099,0.105,0.1469,0.2843,0.3649,9.0
0.0132,0.0692,0.2779,0.5277,0.1121,9.0
0.1137,0.2573,0.2017,0.23,0.1974,8.0
0.0132,0.0286,0.067,0.3689,0.5224,8.0
0.1524,0.6247,0.1799,0.0327,0.0104,10.0
0.0648,0.267,0.5023,0.1524,0.0135,7.0
0.0007,0.0006,0.0031,0.0547,0.9409,10.0
0.0285,0.4203,0.5217,0.0282,0.0014,7.0
0.0031,0.0031,0.0216,0.1757,0.7966,10.0
0.0082,0.0348,0.0855,0.5284,0.3431,9.0
0.0023,0.0467,0.5501,0.3838,0.0171,7.0
0.0134,0.0351,0.1132,0.3752,0.4631,10.0
0.0018,0.0033,0.008,0.1206,0.8663,10.0
0.0018,0.0036,0.0399,0.3565,0.5981,8.0
0.0016,0.0026,0.0085,0.1206,0.8666,10.0
0.0019,0.0037,0.0577,0.6725,0.2641,9.0
0.001,0.0009,0.0042,0.1104,0.8835,8.0
0.0646,0.0787,0.0778,0.1839,0.595,10.0
0.0832,0.436,0.4329,0.0431,0.0048,5.0
0.0009,0.0008,0.0039,0.0716,0.9227,0.0
0.0323,0.1031,0.2017,0.4133,0.2497,9.0
0.0099,0.1077,0.4556,0.3894,0.0374,7.0
0.0027,0.0067,0.1113,0.6057,0.2736,10.0
0.0204,0.1249,0.4411,0.3854,0.0282,8.0
0.0015,0.0021,0.0323,0.3433,0.6208,8.0
0.0138,0.1709,0.4579,0.3231,0.0342,8.0
0.0029,0.0325,0.5032,0.4442,0.0172,7.0
0.0291,0.0794,0.3194,0.4687,0.1035,10.0
0.0937,0.1133,0.109,0.2552,0.4288,9.0
0.0049,0.0166,0.0778,0.4784,0.4223,10.0
0.0195,0.1196,0.2292,0.4783,0.1535,10.0
0.0009,0.0011,0.0058,0.1082,0.8839,9.0
0.0069,0.0186,0.066,0.3918,0.5167,9.0
0.0007,0.001,0.0103,0.2131,0.7749,9.0
0.097,0.4171,0.4237,0.0565,0.0058,9.0
0.0095,0.0366,0.2732,0.6077,0.073,6.0
0.0271,0.083,0.2608,0.4617,0.1675,8.0
0.0074,0.0107,0.0307,0.1903,0.7609,10.0
0.0318,0.1056,0.2866,0.477,0.0989,8.0
0.0015,0.0067,0.0509,0.5785,0.3624,7.0
0.0438,0.0796,0.1316,0.297,0.448,10.0
0.0015,0.0071,0.0852,0.5925,0.3137,8.0
0.0011,0.0014,0.0124,0.2082,0.7769,10.0
0.0035,0.0073,0.0256,0.2049,0.7586,10.0
0.0066,0.0099,0.1088,0.5339,0.3408,0.0
0.0291,0.0186,0.0288,0.1114,0.8121,8.0
0.113,0.184,0.2859,0.273,0.1441,9.0
0.0104,0.0194,0.0786,0.4409,0.4507,8.0
0.0397,0.322,0.4042,0.2005,0.0336,8.0
0.0036,0.0514,0.3455,0.5624,0.0371,9.0
0.0114,0.0274,0.1105,0.3873,0.4635,10.0
0.1996,0.6402,0.1355,0.0205,0.0042,3.0
0.0038,0.0196,0.1541,0.7175,0.105,10.0
0.3919,0.4025,0.1658,0.029,0.0108,8.0
0.0437,0.0541,0.061,0.2483,0.5928,9.0
0.0272,0.078,0.2311,0.4254,0.2382,8.0
0.0027,0.0047,0.0155,0.1733,0.8037,10.0
0.0094,0.1275,0.5591,0.2905,0.0135,7.0
0.024,0.08,0.1518,0.4345,0.3096,9.0
0.008,0.012,0.0246,0.1455,0.8099,10.0
0.0098,0.0612,0.282,0.5226,0.1243,10.0
0.0507,0.0985,0.0979,0.2737,0.4791,10.0
0.0025,0.0259,0.1978,0.5849,0.1889,10.0
0.0402,0.0841,0.1182,0.3543,0.4032,10.0
0.0048,0.0409,0.312,0.534,0.1083,10.0
0.0173,0.0661,0.1992,0.5202,0.1972,8.0
0.0009,0.002,0.0307,0.4648,0.5017,8.0
0.011,0.0289,0.0788,0.3485,0.5328,10.0
0.0021,0.0037,0.0136,0.1907,0.7899,10.0
0.0053,0.032,0.109,0.5489,0.3048,10.0
0.0124,0.0117,0.0353,0.1446,0.796,10.0
0.0762,0.2899,0.3724,0.2132,0.0484,10.0
0.0027,0.0151,0.141,0.7319,0.1092,9.0
0.0008,0.0011,0.0032,0.0601,0.9347,10.0
0.0083,0.0435,0.2166,0.5842,0.1473,10.0
0.0078,0.0076,0.0105,0.0431,0.931,10.0
0.002,0.0161,0.1514,0.7236,0.1068,8.0
0.1256,0.3692,0.2389,0.1875,0.0788,8.0
0.0035,0.0137,0.1606,0.7522,0.0699,7.0
0.0065,0.0402,0.1748,0.603,0.1755,8.0
0.0009,0.002,0.0084,0.1864,0.8022,9.0
0.0035,0.016,0.1063,0.5506,0.3236,10.0
0.0186,0.0952,0.2679,0.4786,0.1396,10.0
0.0182,0.0564,0.1226,0.4683,0.3346,0.0
0.0008,0.0061,0.1126,0.8181,0.0624,7.0
0.0094,0.0615,0.2944,0.5494,0.0852,10.0
0.0106,0.0459,0.1151,0.5093,0.319,10.0
0.0053,0.0204,0.0807,0.5071,0.3865,10.0
0.0012,0.0059,0.0705,0.6499,0.2725,10.0
0.0584,0.1148,0.1308,0.3322,0.3638,10.0
0.0429,0.3682,0.5273,0.0587,0.0029,6.0
0.0025,0.0059,0.0281,0.4186,0.5449,10.0
0.3666,0.4206,0.1712,0.0312,0.0103,1.0
0.0093,0.0253,0.0871,0.476,0.4023,9.0
0.0055,0.0176,0.063,0.4466,0.4673,9.0
0.0095,0.8536,0.1301,0.0058,0.001,2.0
0.7682,0.2092,0.0204,0.0015,0.0006,1.0
0.0017,0.0041,0.0165,0.2966,0.6811,10.0
0.0016,0.0057,0.0338,0.4926,0.4663,9.0
0.0045,0.015,0.0809,0.5654,0.3343,10.0
0.0478,0.2081,0.3836,0.2914,0.0691,10.0
0.0012,0.002,0.0074,0.1228,0.8666,10.0
0.025,0.1446,0.3024,0.4216,0.1065,10.0
0.0324,0.2026,0.2985,0.3622,0.1042,10.0
0.0044,0.0382,0.3053,0.5776,0.0745,8.0
0.0197,0.2305,0.345,0.3584,0.0464,10.0
0.0016,0.0161,0.3857,0.5836,0.013,8.0
0.0128,0.0685,0.1782,0.4032,0.3373,9.0
0.0037,0.0081,0.028,0.284,0.6763,9.0
0.0482,0.162,0.2603,0.4018,0.1277,10.0
0.0099,0.0764,0.3402,0.5104,0.0631,0.0
0.001,0.0048,0.0578,0.6374,0.299,10.0
0.0587,0.2516,0.3054,0.3195,0.0648,7.0
0.0027,0.0042,0.0154,0.2652,0.7125,10.0
0.0076,0.0404,0.1498,0.59,0.2121,8.0
0.0033,0.0115,0.0518,0.4951,0.4383,8.0
0.0018,0.0099,0.1081,0.6537,0.2265,8.0
0.0404,0.1374,0.2786,0.3801,0.1635,8.0
0.0117,0.0616,0.1795,0.5669,0.1803,9.0
0.0025,0.0066,0.0238,0.2544,0.7128,9.0
0.0457,0.1578,0.1916,0.3144,0.2905,9.0
0.0022,0.0041,0.0086,0.1218,0.8634,10.0
0.0014,0.0093,0.0655,0.5103,0.4135,9.0
0.005,0.0523,0.2879,0.5876,0.0671,10.0
0.0313,0.3072,0.5196,0.1326,0.0093,6.0
0.0025,0.0054,0.0119,0.1649,0.8153,10.0
0.0077,0.0092,0.0163,0.1867,0.7801,10.0
0.0164,0.1361,0.3015,0.4716,0.0745,10.0
0.004,0.0052,0.0268,0.211,0.7528,10.0
0.001,0.0018,0.0083,0.1427,0.8462,10.0
0.0066,0.058,0.188,0.6151,0.1323,0.0
0.0081,0.0564,0.3966,0.4883,0.0505,7.0
0.0075,0.1207,0.4821,0.367,0.0227,9.0
0.0184,0.0197,0.0258,0.0842,0.8519,10.0
0.0466,0.0809,0.2261,0.4041,0.2423,7.0
0.0091,0.0204,0.0758,0.4576,0.4371,10.0
0.0011,0.0058,0.0609,0.5734,0.3587,8.0
0.0018,0.002,0.0042,0.0343,0.9577,10.0
0.0032,0.0047,0.0172,0.1577,0.8173,10.0
0.0022,0.0277,0.1498,0.7595,0.0609,10.0
0.0014,0.0044,0.0201,0.3354,0.6387,10.0
0.0075,0.0218,0.0366,0.2803,0.6538,10.0
0.0032,0.0073,0.0183,0.2184,0.7528,10.0
0.0193,0.0825,0.2952,0.4927,0.1103,10.0
0.0099,0.0166,0.0242,0.2028,0.7465,10.0
0.0088,0.0171,0.0444,0.2983,0.6313,9.0
0.0168,0.0677,0.1221,0.4216,0.3717,10.0
0.0098,0.1886,0.6454,0.1518,0.0043,7.0
0.0011,0.0065,0.0958,0.7298,0.1667,9.0
0.2037,0.4177,0.2338,0.1091,0.0358,9.0
0.0612,0.4028,0.415,0.1103,0.0107,10.0
0.0235,0.1222,0.2461,0.4361,0.1721,10.0
0.0055,0.0227,0.2254,0.5723,0.1741,8.0
0.0024,0.003,0.0032,0.0548,0.9366,0.0
0.0174,0.0843,0.3155,0.4775,0.1054,7.0
0.006,0.0381,0.1459,0.63,0.1799,8.0
0.0163,0.056,0.1402,0.3897,0.3978,10.0
0.0347,0.3094,0.4661,0.1695,0.0202,3.0
0.1467,0.3409,0.2432,0.1913,0.0779,10.0
0.1474,0.6622,0.1809,0.0085,0.001,0.0
0.0027,0.0303,0.2106,0.6545,0.1018,7.0
0.0063,0.0141,0.0271,0.1754,0.7771,10.0
0.0018,0.0125,0.1578,0.6651,0.1628,10.0
0.0096,0.0756,0.3655,0.4581,0.0913,6.0
0.2491,0.2484,0.1281,0.1573,0.2172,10.0
0.0022,0.0155,0.1031,0.7297,0.1494,9.0
0.028,0.242,0.4659,0.2461,0.0179,8.0
0.0163,0.213,0.5238,0.2352,0.0116,10.0
0.0011,0.004,0.0229,0.4437,0.5283,10.0
0.0541,0.3731,0.4002,0.1427,0.0299,10.0
0.0321,0.1444,0.356,0.3889,0.0787,10.0
0.0052,0.0123,0.0507,0.409,0.5228,10.0
0.0183,0.0577,0.189,0.4278,0.3071,10.0
0.0036,0.0115,0.0365,0.3598,0.5887,7.0
0.009,0.0273,0.1514,0.5674,0.2449,9.0
0.1019,0.4876,0.362,0.0462,0.0023,5.0
0.0052,0.0612,0.2898,0.5903,0.0535,8.0
0.0138,0.0748,0.1724,0.5508,0.1882,10.0
0.4868,0.2544,0.2031,0.0479,0.0077,10.0
0.0079,0.0149,0.0277,0.2122,0.7373,10.0
0.032,0.1237,0.2573,0.4253,0.1617,0.0
0.0292,0.2194,0.4259,0.2779,0.0475,10.0
0.0967,0.2653,0.2495,0.2269,0.1616,10.0
0.0215,0.0608,0.1217,0.399,0.3969,10.0
0.0586,0.1411,0.1753,0.3691,0.2559,10.0
0.0187,0.062,0.1971,0.4946,0.2275,9.0
0.006,0.0102,0.0306,0.3055,0.6476,10.0
0.0055,0.0209,0.0653,0.5049,0.4035,10.0
0.0035,0.0086,0.0241,0.2413,0.7225,10.0
0.0029,0.0078,0.0208,0.2984,0.67,10.0
0.0367,0.1087,0.2168,0.4537,0.184,10.0
0.0584,0.2042,0.3012,0.3334,0.1027,10.0
0.0048,0.0596,0.4068,0.5124,0.0164,6.0
0.0024,0.0188,0.2015,0.6848,0.0925,10.0
0.0413,0.4888,0.4317,0.0355,0.0027,0.0
0.0014,0.0144,0.2366,0.7063,0.0413,10.0
0.0013,0.0096,0.1229,0.7467,0.1196,10.0
0.0027,0.0116,0.0688,0.4541,0.4628,0.0
0.0009,0.013,0.3503,0.6183,0.0176,6.0
0.0024,0.0048,0.0137,0.1763,0.8028,9.0
0.0093,0.0675,0.3158,0.5316,0.0758,10.0
0.0132,0.2144,0.6141,0.1518,0.0064,10.0
0.0236,0.0926,0.1791,0.4932,0.2116,8.0
0.0189,0.084,0.2047,0.5107,0.1817,10.0
0.0049,0.0369,0.269,0.5509,0.1384,8.0
0.0042,0.1383,0.6714,0.1818,0.0043,7.0
0.047,0.1532,0.1781,0.3759,0.2458,6.0
0.0075,0.0324,0.1153,0.6212,0.2235,10.0
0.0283,0.0597,0.0916,0.3843,0.4361,10.0
0.0291,0.172,0.298,0.3704,0.1305,10.0
0.0108,0.07,0.2009,0.5734,0.1448,10.0
0.0164,0.0399,0.0815,0.4043,0.4579,10.0
0.0072,0.0652,0.3253,0.559,0.0434,10.0
0.0043,0.0363,0.2412,0.5945,0.1237,6.0
0.0182,0.0365,0.0719,0.2905,0.583,10.0
0.1188,0.2604,0.2395,0.2369,0.1445,10.0
0.0092,0.0496,0.1793,0.5229,0.239,10.0
0.0254,0.0676,0.1108,0.374,0.4222,10.0
0.9801,0.0143,0.001,0.0004,0.0042,1.0
0.0008,0.0006,0.0009,0.0105,0.9871,10.0
0.0139,0.0767,0.1959,0.5712,0.1424,0.0
0.0041,0.0106,0.0288,0.3171,0.6394,10.0
0.0104,0.0296,0.0967,0.4299,0.4334,10.0
0.5031,0.216,0.0941,0.1175,0.0693,10.0
0.0372,0.3244,0.5563,0.0735,0.0085,7.0
0.0071,0.0189,0.0428,0.3317,0.5994,10.0
0.0051,0.0406,0.2809,0.5959,0.0776,10.0
0.0009,0.0025,0.0156,0.3432,0.6378,10.0
0.0023,0.0187,0.225,0.6181,0.1359,8.0
0.0024,0.0106,0.0501,0.5425,0.3944,9.0
0.0117,0.0529,0.1569,0.5753,0.2032,9.0
0.0956,0.5103,0.342,0.0458,0.0063,4.0
0.011,0.0463,0.1975,0.463,0.2822,9.0
0.006,0.1028,0.5922,0.2797,0.0193,10.0
0.0012,0.0055,0.0484,0.6294,0.3155,9.0
0.0036,0.0171,0.0905,0.5645,0.3242,10.0
0.0196,0.1598,0.4075,0.3779,0.0353,0.0
0.0268,0.0875,0.1479,0.4568,0.2811,9.0
0.0265,0.0424,0.0679,0.2341,0.6291,10.0
0.0013,0.0021,0.0043,0.0772,0.9152,10.0
0.0195,0.0148,0.017,0.101,0.8477,10.0
0.0083,0.0197,0.0376,0.225,0.7095,9.0
0.0082,0.1877,0.6117,0.1849,0.0074,8.0
0.0407,0.0994,0.1378,0.2651,0.457,9.0
0.0211,0.2683,0.5156,0.1819,0.0131,8.0
0.0092,0.0352,0.1546,0.4813,0.3197,9.0
0.0162,0.0277,0.0582,0.2136,0.6843,10.0
0.0143,0.059,0.2078,0.4534,0.2655,10.0
0.0011,0.0029,0.013,0.1982,0.7848,10.0
0.0303,0.1087,0.2069,0.4675,0.1866,10.0
0.0246,0.0874,0.0955,0.6477,0.1448,8.0
0.0188,0.0798,0.3476,0.4702,0.0835,8.0
0.0045,0.0134,0.0443,0.1986,0.7392,10.0
0.0278,0.1936,0.5541,0.2132,0.0112,4.0
0.0387,0.0514,0.0606,0.2224,0.6269,10.0
0.0017,0.0024,0.0074,0.1127,0.8758,9.0
0.341,0.5532,0.0898,0.0121,0.0038,9.0
0.0041,0.0075,0.02,0.2792,0.6893,0.0
0.0075,0.0374,0.1623,0.6099,0.183,10.0
0.003,0.0646,0.5348,0.389,0.0086,8.0
0.0011,0.0017,0.0059,0.0902,0.9011,7.0
0.3401,0.5416,0.1145,0.0027,0.0011,1.0
0.0027,0.0054,0.0312,0.3332,0.6274,10.0
0.0013,0.0038,0.024,0.3372,0.6338,10.0
0.0117,0.1509,0.4882,0.3186,0.0306,9.0
0.0023,0.0029,0.0056,0.0826,0.9066,10.0
0.0346,0.0898,0.294,0.4337,0.148,0.0
0.0016,0.0041,0.0253,0.3267,0.6423,10.0
0.0079,0.0516,0.1636,0.6077,0.1691,9.0
0.0535,0.2079,0.41,0.258,0.0706,9.0
0.0091,0.0595,0.3121,0.4669,0.1525,10.0
0.0087,0.0222,0.0437,0.4334,0.492,10.0
0.0705,0.2305,0.2576,0.2363,0.205,9.0
0.0027,0.0094,0.055,0.4312,0.5017,10.0
0.0035,0.01,0.037,0.4097,0.5398,10.0
0.0064,0.0264,0.1035,0.5385,0.3252,10.0
0.1221,0.1526,0.2164,0.2753,0.2336,10.0
0.0784,0.1547,0.1548,0.366,0.2461,10.0
0.006,0.0429,0.2547,0.5809,0.1155,10.0
0.0024,0.0051,0.0116,0.1525,0.8283,10.0
0.0064,0.0051,0.0087,0.0418,0.938,10.0
0.004,0.0101,0.035,0.3358,0.6151,10.0
0.0136,0.1215,0.4095,0.4133,0.042,10.0
0.014,0.067,0.2355,0.4862,0.1973,10.0
0.0029,0.0158,0.1379,0.6406,0.2028,0.0
0.0122,0.0516,0.1285,0.4387,0.3691,9.0
0.0282,0.0806,0.1385,0.3712,0.3815,10.0
0.1745,0.2866,0.1935,0.1749,0.1705,9.0
0.0544,0.18,0.299,0.3087,0.158,9.0
0.0277,0.0296,0.0337,0.1263,0.7827,10.0
0.0034,0.0047,0.0139,0.1222,0.8558,10.0
0.0581,0.1343,0.2066,0.3286,0.2725,10.0
0.0706,0.257,0.3571,0.2717,0.0436,10.0
0.0059,0.035,0.1714,0.5993,0.1883,10.0
0.0031,0.0434,0.543,0.4026,0.0079,8.0
0.0013,0.009,0.081,0.8155,0.0932,8.0
0.0217,0.0983,0.2681,0.5212,0.0907,7.0
0.0072,0.0255,0.0997,0.4761,0.3916,10.0
0.0148,0.0829,0.2247,0.4959,0.1818,8.0
0.0171,0.0903,0.2315,0.49,0.1712,10.0
0.0136,0.0591,0.17,0.4954,0.262,10.0
0.0031,0.0077,0.0517,0.8342,0.1034,10.0
0.4898,0.4271,0.0643,0.0135,0.0053,5.0
0.0038,0.0095,0.0373,0.349,0.6005,10.0
0.3419,0.3034,0.1475,0.1335,0.0736,10.0
0.0018,0.0079,0.0474,0.5587,0.3844,10.0
0.3999,0.5031,0.0683,0.017,0.0117,3.0
0.024,0.0752,0.3136,0.5047,0.0824,5.0
0.0029,0.0038,0.0116,0.1424,0.8394,10.0
0.0153,0.0647,0.1545,0.4564,0.3092,10.0
0.3619,0.5711,0.0614,0.0045,0.0011,3.0
0.1886,0.6414,0.1631,0.006,0.0008,0.0
0.0127,0.0589,0.2178,0.419,0.2916,8.0
0.0072,0.0373,0.1267,0.539,0.2898,10.0
0.002,0.004,0.013,0.1854,0.7956,9.0
0.0013,0.004,0.033,0.497,0.4646,10.0
0.0087,0.0511,0.1796,0.5187,0.242,10.0
0.0084,0.0138,0.021,0.134,0.8227,10.0
0.0023,0.0057,0.0308,0.3109,0.6502,10.0
0.0453,0.0603,0.0581,0.214,0.6222,10.0
0.0034,0.0174,0.1189,0.645,0.2153,10.0
0.0237,0.1063,0.2945,0.494,0.0816,8.0
0.018,0.0994,0.2812,0.4386,0.1628,10.0
