0,1,2,3,4,5
0.0011,0.0027,0.0179,0.3662,0.6121,9.0
0.0009,0.0028,0.0498,0.6051,0.3415,9.0
0.0063,0.0073,0.0163,0.0851,0.885,10.0
0.0079,0.0101,0.0125,0.0727,0.8968,9.0
0.0049,0.0293,0.2122,0.6943,0.0592,8.0
0.001,0.0024,0.0173,0.3213,0.658,10.0
0.1674,0.3994,0.2521,0.1221,0.059,10.0
0.0016,0.0058,0.0825,0.5632,0.3471,8.0
0.0328,0.242,0.4122,0.2821,0.0309,7.0
0.0012,0.0024,0.0195,0.3903,0.5866,10.0
0.0021,0.0049,0.0187,0.2162,0.758,8.0
0.0005,0.0026,0.1234,0.7954,0.0781,7.0
0.0032,0.0118,0.0968,0.5515,0.3367,9.0
0.0008,0.0008,0.0021,0.0407,0.9555,10.0
0.0155,0.0742,0.2166,0.5607,0.133,10.0
0.0098,0.0164,0.0316,0.2467,0.6955,10.0
0.0032,0.0038,0.0079,0.0669,0.9182,10.0
0.0008,0.0012,0.0039,0.0761,0.9181,10.0
0.0011,0.0032,0.0207,0.3669,0.608,10.0
0.0532,0.2313,0.2214,0.3524,0.1417,10.0
0.0214,0.0491,0.1134,0.3811,0.435,8.0
0.0259,0.0594,0.1376,0.3673,0.4098,10.0
0.0037,0.0343,0.2837,0.5991,0.0792,9.0
0.0011,0.0022,0.0141,0.2774,0.7052,10.0
0.1804,0.1028,0.1515,0.1891,0.3762,10.0
0.0011,0.0119,0.4512,0.519,0.0168,8.0
0.5949,0.2433,0.0663,0.0476,0.0479,1.0
0.0005,0.0005,0.0013,0.0317,0.966,10.0
0.0483,0.0987,0.1105,0.3575,0.385,10.0
0.0464,0.0905,0.1053,0.3426,0.4152,9.0
0.0019,0.0047,0.0253,0.3025,0.6656,9.0
0.008,0.0364,0.168,0.6309,0.1568,9.0
0.0026,0.0027,0.0094,0.1144,0.8709,9.0
0.0011,0.0026,0.0559,0.5889,0.3515,9.0
0.0181,0.0282,0.1105,0.3717,0.4715,8.0
0.0007,0.0008,0.0087,0.2493,0.7405,9.0
0.0013,0.0018,0.0076,0.1174,0.8719,10.0
0.0006,0.0005,0.0015,0.0297,0.9677,10.0
0.0196,0.1069,0.2774,0.4744,0.1217,9.0
0.0006,0.001,0.0103,0.3641,0.6241,10.0
0.12,0.157,0.1974,0.2512,0.2743,10.0
0.041,0.1322,0.2133,0.3042,0.3093,10.0
0.0007,0.0006,0.0018,0.0255,0.9714,0.0
0.0017,0.0013,0.002,0.0171,0.9778,10.0
0.0025,0.0119,0.0697,0.7085,0.2074,9.0
0.0048,0.0126,0.0724,0.3822,0.5281,10.0
0.1446,0.2395,0.3121,0.2097,0.094,8.0
0.0006,0.0008,0.0058,0.1324,0.8605,10.0
0.0323,0.14,0.3632,0.3341,0.1304,10.0
0.0472,0.1871,0.4426,0.2597,0.0634,9.0
0.9098,0.0767,0.0097,0.0013,0.0025,1.0
0.4115,0.3225,0.153,0.0634,0.0496,5.0
0.0011,0.0018,0.0079,0.0851,0.9041,10.0
0.0008,0.001,0.004,0.0773,0.9168,10.0
0.0038,0.0089,0.0499,0.3331,0.6043,10.0
0.03,0.1017,0.2154,0.4663,0.1865,8.0
0.6131,0.3489,0.0332,0.0032,0.0016,2.0
0.0012,0.0022,0.0163,0.2547,0.7256,10.0
0.0062,0.0043,0.0085,0.0494,0.9315,10.0
0.0372,0.1668,0.3228,0.3332,0.1401,9.0
0.0027,0.0163,0.17,0.6852,0.1258,8.0
0.0019,0.0064,0.0734,0.6394,0.2789,9.0
0.0035,0.0039,0.0394,0.2622,0.6911,9.0
0.0034,0.0116,0.104,0.5081,0.3729,10.0
0.0011,0.0009,0.0041,0.0547,0.9391,10.0
0.2223,0.2157,0.1759,0.1891,0.197,7.0
0.0007,0.0027,0.0288,0.5624,0.4053,10.0
0.0047,0.0212,0.2459,0.6225,0.1057,8.0
0.0011,0.0011,0.0046,0.0453,0.9479,10.0
0.001,0.0021,0.0259,0.4467,0.5243,10.0
0.0016,0.0038,0.0376,0.5163,0.4406,10.0
0.0071,0.1147,0.6464,0.2222,0.0097,10.0
0.0473,0.0585,0.1011,0.2381,0.555,10.0
0.0007,0.0007,0.0024,0.0318,0.9644,10.0
0.0007,0.0009,0.0068,0.2092,0.7823,8.0
0.0013,0.0017,0.008,0.1434,0.8456,10.0
0.0063,0.0117,0.0291,0.2681,0.6848,10.0
0.001,0.0015,0.0072,0.1197,0.8706,9.0
0.0029,0.0023,0.0044,0.0274,0.9629,10.0
0.0038,0.0092,0.0283,0.3632,0.5956,10.0
0.0015,0.0016,0.0091,0.1628,0.8249,10.0
0.0018,0.0023,0.0127,0.1918,0.7914,10.0
0.0011,0.001,0.002,0.0191,0.9769,10.0
0.0899,0.3125,0.2094,0.2647,0.1235,8.0
0.0018,0.003,0.009,0.1746,0.8118,10.0
0.0027,0.0047,0.0332,0.34,0.6194,9.0
0.0019,0.0151,0.2033,0.6782,0.1015,8.0
0.0082,0.035,0.191,0.5308,0.2349,10.0
0.0151,0.0485,0.1314,0.4256,0.3795,8.0
0.0783,0.2642,0.209,0.2999,0.1486,8.0
0.002,0.0045,0.0239,0.3771,0.5925,10.0
0.2077,0.4309,0.1584,0.1224,0.0805,9.0
0.0017,0.0025,0.0287,0.3544,0.6127,10.0
0.0016,0.0014,0.0044,0.053,0.9395,10.0
0.0084,0.0146,0.0734,0.3797,0.5239,10.0
0.0043,0.0057,0.0125,0.0953,0.8822,9.0
0.0027,0.0178,0.1591,0.5827,0.2377,5.0
0.0042,0.0161,0.1385,0.6558,0.1854,2.0
0.0025,0.0109,0.0905,0.6238,0.2722,10.0
0.0023,0.0021,0.0043,0.0411,0.9503,0.0
0.0018,0.0018,0.0042,0.0333,0.9589,10.0
0.001,0.0019,0.0146,0.329,0.6534,10.0
0.0068,0.0124,0.093,0.4101,0.4778,8.0
0.0011,0.0023,0.0187,0.3253,0.6525,9.0
0.0047,0.0208,0.087,0.5009,0.3866,9.0
0.3607,0.3176,0.1651,0.0781,0.0785,10.0
0.0094,0.0571,0.4453,0.4441,0.0441,7.0
0.0597,0.2547,0.3415,0.2698,0.0744,10.0
0.0009,0.0014,0.0106,0.2391,0.748,10.0
0.0196,0.1966,0.5844,0.1805,0.0189,8.0
0.0142,0.0389,0.121,0.3511,0.4748,10.0
0.0279,0.0917,0.3295,0.4312,0.1197,1.0
0.002,0.0107,0.1875,0.6427,0.157,8.0
0.0137,0.0596,0.173,0.5419,0.2119,8.0
0.0022,0.0049,0.0503,0.5149,0.4276,7.0
0.0429,0.0434,0.0603,0.3341,0.5193,8.0
0.016,0.0414,0.1857,0.5944,0.1626,10.0
0.0095,0.0068,0.0151,0.0937,0.8749,10.0
0.0015,0.0013,0.0052,0.0551,0.9368,10.0
0.0009,0.0018,0.0122,0.3548,0.6303,10.0
0.0874,0.2073,0.2543,0.3033,0.1477,10.0
0.0014,0.0064,0.0879,0.7535,0.1508,9.0
0.0009,0.0012,0.0118,0.2227,0.7634,10.0
0.0114,0.018,0.1026,0.3332,0.5349,8.0
0.0077,0.041,0.2932,0.5679,0.0903,9.0
0.0006,0.0005,0.001,0.0183,0.9796,6.0
0.003,0.0069,0.0266,0.2318,0.7318,10.0
0.0006,0.0005,0.0014,0.026,0.9714,10.0
0.0016,0.0012,0.0049,0.0502,0.9421,10.0
0.1329,0.1848,0.1334,0.2543,0.2946,10.0
0.0972,0.3814,0.4338,0.0792,0.0085,9.0
0.0016,0.002,0.008,0.1171,0.8713,10.0
0.0413,0.0417,0.1382,0.302,0.4768,9.0
0.003,0.0033,0.0075,0.0566,0.9296,10.0
0.0006,0.0005,0.0017,0.0252,0.9719,10.0
0.3315,0.5675,0.0967,0.0035,0.0008,4.0
0.0007,0.0006,0.002,0.0489,0.9477,9.0
0.0168,0.0219,0.1111,0.3036,0.5466,8.0
0.0015,0.0038,0.0223,0.2904,0.682,10.0
0.0031,0.0054,0.0281,0.172,0.7914,10.0
0.0155,0.0835,0.3831,0.459,0.0588,9.0
0.0007,0.0007,0.0032,0.0411,0.9544,10.0
0.0374,0.0441,0.1113,0.2855,0.5217,9.0
0.0073,0.0084,0.0191,0.1293,0.8359,9.0
0.0033,0.0042,0.0137,0.1491,0.8297,10.0
0.0008,0.0006,0.004,0.0722,0.9223,10.0
0.0104,0.0214,0.0289,0.131,0.8083,10.0
0.001,0.0008,0.0051,0.0635,0.9296,9.0
0.0021,0.0049,0.0479,0.4964,0.4487,10.0
0.0006,0.0007,0.008,0.2509,0.7399,10.0
0.0549,0.0748,0.1997,0.3245,0.3461,10.0
0.0358,0.2089,0.5762,0.1607,0.0184,8.0
0.0351,0.0921,0.1422,0.4239,0.3067,10.0
0.0027,0.0012,0.0018,0.0113,0.983,10.0
0.0029,0.0277,0.2191,0.6426,0.1077,9.0
0.0004,0.0005,0.0027,0.0537,0.9427,9.0
0.0027,0.0072,0.0975,0.5267,0.3659,8.0
0.0011,0.0009,0.0043,0.0651,0.9287,10.0
0.0007,0.0018,0.0313,0.4898,0.4763,7.0
0.0014,0.001,0.003,0.0194,0.9752,10.0
0.001,0.0006,0.0015,0.0123,0.9846,10.0
0.0014,0.0021,0.0047,0.3879,0.6039,10.0
0.1398,0.3238,0.2096,0.2333,0.0934,8.0
0.0017,0.0024,0.0088,0.1429,0.8442,10.0
0.0011,0.0011,0.0172,0.3462,0.6344,10.0
0.0013,0.0013,0.0093,0.1376,0.8505,8.0
0.0008,0.0007,0.0038,0.096,0.8987,10.0
0.0134,0.0156,0.0202,0.1137,0.8372,10.0
0.1273,0.1549,0.2607,0.1502,0.3068,10.0
0.0086,0.0608,0.1636,0.4684,0.2986,8.0
0.0008,0.0032,0.0413,0.7493,0.2053,10.0
0.0706,0.0913,0.3111,0.3954,0.1315,7.0
0.037,0.0431,0.0747,0.244,0.6012,10.0
0.0005,0.0004,0.001,0.0182,0.9799,10.0
0.0015,0.0034,0.0209,0.5086,0.4656,8.0
0.0007,0.0006,0.0037,0.0763,0.9186,10.0
0.0029,0.0036,0.0128,0.0776,0.9032,10.0
0.0903,0.1538,0.1801,0.2897,0.2861,10.0
0.3547,0.2288,0.1816,0.1153,0.1197,10.0
0.0983,0.1736,0.2494,0.3397,0.139,10.0
0.0041,0.0085,0.0407,0.2672,0.6795,10.0
0.0121,0.037,0.2556,0.53,0.1653,10.0
0.039,0.0731,0.1063,0.3154,0.4663,10.0
0.008,0.0045,0.008,0.0263,0.9532,10.0
0.001,0.0015,0.0184,0.2614,0.7178,10.0
0.0029,0.003,0.0236,0.2291,0.7414,10.0
0.0312,0.0741,0.2457,0.3856,0.2634,10.0
0.0025,0.0031,0.0154,0.246,0.733,9.0
0.0159,0.0588,0.1194,0.4037,0.4022,10.0
0.0037,0.0028,0.0146,0.0927,0.8861,10.0
0.0007,0.0005,0.0016,0.0137,0.9836,10.0
0.0025,0.0025,0.0068,0.0806,0.9075,10.0
0.0009,0.0012,0.0058,0.1412,0.8509,8.0
0.004,0.0021,0.0027,0.0179,0.9734,10.0
0.0033,0.0071,0.0233,0.2845,0.6819,10.0
0.0195,0.0123,0.0265,0.1558,0.7859,10.0
0.0011,0.0091,0.2071,0.7507,0.032,0.0
0.0309,0.0295,0.0839,0.1934,0.6623,10.0
0.4157,0.1958,0.2011,0.0952,0.0923,10.0
0.0006,0.0006,0.0015,0.022,0.9753,10.0
0.0762,0.2511,0.3161,0.2803,0.0763,9.0
0.0055,0.0363,0.1897,0.6036,0.165,10.0
0.0076,0.0117,0.0317,0.1804,0.7686,10.0
0.0026,0.0037,0.0092,0.1122,0.8723,10.0
0.0008,0.0047,0.0882,0.7908,0.1156,9.0
0.1081,0.7385,0.1486,0.0043,0.0005,5.0
0.0012,0.003,0.029,0.9115,0.0553,10.0
0.0113,0.0301,0.1402,0.4732,0.3453,9.0
0.0017,0.0053,0.1309,0.6149,0.2472,8.0
0.0007,0.0006,0.0027,0.0429,0.9531,10.0
0.0101,0.0958,0.6113,0.2754,0.0074,8.0
0.0056,0.0316,0.0744,0.5143,0.374,10.0
0.0007,0.0011,0.0083,0.1423,0.8476,10.0
0.0056,0.0143,0.0422,0.8433,0.0946,8.0
0.0008,0.0008,0.0067,0.1415,0.8503,10.0
0.0679,0.0314,0.0412,0.1224,0.7371,10.0
0.0102,0.0142,0.0445,0.2112,0.7199,10.0
0.0006,0.0006,0.0032,0.046,0.9495,9.0
0.0048,0.0069,0.0149,0.1482,0.8252,10.0
0.0009,0.0008,0.0036,0.0497,0.945,9.0
0.0022,0.0037,0.0395,0.3059,0.6487,9.0
0.002,0.0051,0.0308,0.3876,0.5744,10.0
0.0073,0.0546,0.2638,0.6099,0.0644,8.0
0.0084,0.0646,0.2536,0.5502,0.1232,10.0
0.0119,0.0286,0.047,0.3524,0.56,10.0
0.0466,0.3616,0.5076,0.0783,0.0059,5.0
0.0015,0.0022,0.0212,0.3377,0.6375,9.0
0.0014,0.0055,0.173,0.7456,0.0745,10.0
0.0104,0.1147,0.5309,0.3262,0.0178,9.0
0.0005,0.0004,0.0016,0.0284,0.9691,10.0
0.0008,0.0021,0.0983,0.7379,0.161,9.0
0.0014,0.0015,0.0037,0.0735,0.92,10.0
0.0021,0.0024,0.0231,0.3164,0.6561,9.0
0.0006,0.0005,0.0031,0.0508,0.945,10.0
0.226,0.6126,0.1489,0.0105,0.002,5.0
0.0088,0.0079,0.0119,0.0896,0.8817,9.0
0.0007,0.0011,0.0137,0.3189,0.6656,10.0
0.0459,0.1252,0.3849,0.3444,0.0996,9.0
0.0046,0.0101,0.0255,0.815,0.1448,8.0
0.0006,0.0008,0.0032,0.0849,0.9105,10.0
0.1389,0.3041,0.3817,0.127,0.0483,5.0
0.0038,0.0028,0.0107,0.0797,0.9029,10.0
0.0077,0.0117,0.0196,0.1306,0.8303,10.0
0.0021,0.0065,0.0413,0.391,0.5591,10.0
0.0013,0.0017,0.0338,0.436,0.5271,9.0
0.0028,0.0036,0.0121,0.1326,0.8489,8.0
0.0037,0.0137,0.0667,0.494,0.422,8.0
0.0039,0.0124,0.1722,0.5522,0.2593,10.0
0.0022,0.0029,0.0287,0.2562,0.7101,10.0
0.0077,0.0115,0.0189,0.1243,0.8376,10.0
0.0016,0.0026,0.0106,0.1502,0.835,10.0
0.0046,0.0073,0.0449,0.7005,0.2427,10.0
0.002,0.0166,0.2176,0.668,0.0958,10.0
0.021,0.011,0.024,0.1013,0.8427,8.0
0.0011,0.0159,0.4082,0.5566,0.0182,7.0
0.0007,0.0006,0.002,0.0255,0.9713,10.0
0.0049,0.0059,0.0228,0.1694,0.7969,10.0
0.0013,0.0013,0.0043,0.0556,0.9376,9.0
0.4429,0.3768,0.1154,0.047,0.0179,5.0
0.0018,0.0056,0.0385,0.4617,0.4924,10.0
0.0025,0.0041,0.0272,0.3103,0.6559,8.0
0.0019,0.0026,0.0488,0.4549,0.4918,9.0
0.0012,0.003,0.0294,0.3976,0.5689,10.0
0.0063,0.0159,0.0482,0.3162,0.6135,8.0
0.0267,0.1048,0.2795,0.4849,0.104,10.0
0.0021,0.004,0.0248,0.2713,0.6978,10.0
0.0636,0.2016,0.3015,0.3058,0.1274,10.0
0.01,0.0253,0.1182,0.4598,0.3867,10.0
0.0405,0.114,0.344,0.3503,0.1512,10.0
0.0075,0.0242,0.0736,0.4406,0.4541,10.0
0.0186,0.4455,0.5036,0.0314,0.0009,6.0
0.0232,0.0276,0.0228,0.4669,0.4595,10.0
0.0015,0.0073,0.1815,0.7468,0.063,8.0
0.0009,0.0011,0.0043,0.0599,0.9339,10.0
0.001,0.0015,0.0115,0.1278,0.8582,10.0
0.0029,0.0089,0.0527,0.3928,0.5427,10.0
0.01,0.0094,0.0154,0.0773,0.8879,10.0
0.0036,0.0115,0.0772,0.5449,0.3629,8.0
0.0072,0.007,0.026,0.0953,0.8645,10.0
0.0031,0.0081,0.022,0.1967,0.7702,8.0
0.0093,0.0217,0.1391,0.4784,0.3515,9.0
0.0012,0.0042,0.0477,0.5361,0.4108,8.0
0.0281,0.0292,0.0288,0.1375,0.7765,10.0
0.0011,0.0048,0.145,0.6823,0.1668,8.0
0.0018,0.0025,0.0085,0.1363,0.851,10.0
0.0008,0.0011,0.005,0.1262,0.8669,10.0
0.0011,0.0042,0.0594,0.5832,0.3522,9.0
0.001,0.0021,0.0293,0.4868,0.4809,10.0
0.0013,0.0072,0.3171,0.6165,0.058,6.0
0.0088,0.1576,0.6758,0.1538,0.004,9.0
0.0009,0.0009,0.0037,0.0898,0.9048,10.0
0.0009,0.0075,0.1169,0.789,0.0857,10.0
0.0011,0.0033,0.1329,0.7274,0.1353,9.0
0.0036,0.0147,0.0831,0.6585,0.24,10.0
0.0022,0.0048,0.0203,0.2658,0.7069,10.0
0.0011,0.0012,0.004,0.0795,0.9142,8.0
0.0011,0.0021,0.0076,0.1813,0.8079,9.0
0.001,0.0016,0.0146,0.2237,0.7591,9.0
0.0134,0.0555,0.219,0.4412,0.271,8.0
0.0014,0.0016,0.0103,0.176,0.8106,8.0
0.0292,0.1963,0.2986,0.4064,0.0695,8.0
0.0168,0.0679,0.357,0.4607,0.0975,7.0
0.0014,0.0017,0.0077,0.2121,0.7771,10.0
0.0068,0.0541,0.2518,0.5219,0.1653,10.0
0.001,0.0015,0.019,0.3181,0.6604,10.0
0.003,0.0138,0.1152,0.5604,0.3076,9.0
0.0007,0.0012,0.0066,0.1866,0.8049,10.0
0.0324,0.0361,0.0724,0.2962,0.5629,9.0
0.001,0.006,0.1097,0.7547,0.1286,8.0
0.0054,0.0102,0.026,0.1324,0.826,10.0
0.0056,0.0031,0.0088,0.0427,0.9397,10.0
0.0007,0.0006,0.0032,0.0601,0.9354,10.0
0.0016,0.0021,0.0176,0.2371,0.7416,10.0
0.0048,0.0182,0.0872,0.4786,0.4112,10.0
0.0483,0.0469,0.0648,0.1888,0.6512,9.0
0.0996,0.3958,0.3162,0.1537,0.0348,9.0
0.0079,0.0091,0.033,0.1752,0.7748,10.0
0.5887,0.154,0.0867,0.0493,0.1214,4.0
0.038,0.0675,0.1838,0.3379,0.3727,6.0
0.0125,0.0255,0.0438,0.2912,0.6271,9.0
0.0133,0.0061,0.0066,0.0184,0.9557,10.0
0.002,0.0551,0.6203,0.3183,0.0044,7.0
0.0406,0.0737,0.2055,0.4118,0.2684,9.0
0.0209,0.078,0.2708,0.425,0.2053,10.0
0.0385,0.2643,0.4959,0.1856,0.0158,9.0
0.002,0.0038,0.0199,0.2376,0.7366,9.0
0.004,0.0103,0.0808,0.5302,0.3748,8.0
0.123,0.2302,0.1933,0.2503,0.2032,9.0
0.0071,0.0296,0.1864,0.5444,0.2324,8.0
0.0019,0.0011,0.0021,0.0156,0.9794,9.0
0.7456,0.1829,0.0519,0.0121,0.0075,7.0
0.0018,0.0024,0.0097,0.1226,0.8634,10.0
0.0045,0.0068,0.0325,0.2203,0.7358,10.0
0.0032,0.0057,0.0187,0.2385,0.734,9.0
0.0092,0.058,0.2821,0.5031,0.1476,9.0
0.0009,0.0011,0.0066,0.9645,0.0269,9.0
0.0008,0.0029,0.0426,0.8611,0.0926,9.0
0.0027,0.0045,0.011,0.1523,0.8294,10.0
0.0052,0.0063,0.0183,0.1107,0.8594,9.0
0.0005,0.0005,0.0014,0.0219,0.9758,9.0
0.0033,0.0177,0.2045,0.6089,0.1656,9.0
0.0624,0.0767,0.169,0.3461,0.3458,8.0
0.0026,0.0236,0.2493,0.6288,0.0957,8.0
0.0019,0.0011,0.0021,0.0156,0.9794,9.0
0.0107,0.0506,0.1934,0.5987,0.1465,9.0
0.0008,0.0044,0.0775,0.7117,0.2056,9.0
0.0766,0.155,0.1614,0.1309,0.4761,10.0
0.0048,0.0088,0.029,0.2466,0.7108,8.0
0.1766,0.29,0.2106,0.22,0.1028,8.0
0.0087,0.066,0.2775,0.5511,0.0967,10.0
0.0012,0.0023,0.0213,0.3375,0.6376,10.0
0.0013,0.0043,0.0581,0.4965,0.4397,6.0
0.3573,0.366,0.112,0.0844,0.0803,8.0
0.0019,0.0021,0.0097,0.129,0.8573,10.0
0.0049,0.021,0.0955,0.4463,0.4323,8.0
0.0083,0.0299,0.2066,0.4993,0.2558,8.0
0.0032,0.005,0.0224,0.128,0.8414,10.0
0.0007,0.0009,0.0032,0.0678,0.9275,8.0
0.001,0.0009,0.0049,0.0429,0.9502,10.0
0.0104,0.0584,0.3077,0.5334,0.0901,10.0
0.002,0.002,0.0067,0.1095,0.8798,10.0
0.0018,0.0051,0.0433,0.7107,0.2391,9.0
0.0009,0.001,0.0053,0.1032,0.8896,10.0
0.0565,0.1088,0.2268,0.3528,0.2551,7.0
0.2468,0.2185,0.1701,0.194,0.1707,1.0
0.0052,0.0053,0.0147,0.0757,0.8991,10.0
0.0012,0.0015,0.0118,0.1668,0.8188,10.0
0.0007,0.0007,0.0033,0.0864,0.909,10.0
0.0048,0.009,0.041,0.3442,0.601,9.0
0.0086,0.0116,0.0279,0.2434,0.7085,9.0
0.0239,0.0843,0.1957,0.4615,0.2347,9.0
0.3787,0.5639,0.0545,0.0025,0.0005,1.0
0.0032,0.0035,0.0139,0.1518,0.8276,9.0
0.001,0.0024,0.0178,0.2705,0.7082,9.0
0.0153,0.0815,0.3736,0.4551,0.0745,8.0
0.0028,0.01,0.0436,0.4455,0.4981,10.0
0.0538,0.1605,0.2904,0.357,0.1383,10.0
0.0013,0.0023,0.029,0.4712,0.4962,10.0
0.0458,0.0966,0.1896,0.3994,0.2686,10.0
0.0028,0.0399,0.6561,0.2884,0.0129,10.0
0.0063,0.053,0.3653,0.4997,0.0757,8.0
0.0153,0.009,0.0207,0.0859,0.8691,9.0
0.0009,0.0022,0.0284,0.5102,0.4582,8.0
0.0131,0.0753,0.3965,0.4101,0.105,7.0
0.0013,0.0015,0.0105,0.1271,0.8596,10.0
0.0158,0.069,0.2592,0.4855,0.1705,10.0
0.1927,0.2928,0.1983,0.2065,0.1097,8.0
0.0045,0.0139,0.0358,0.3081,0.6377,10.0
0.0014,0.0015,0.0066,0.0778,0.9126,8.0
0.0152,0.0391,0.1368,0.4742,0.3349,9.0
0.0154,0.0537,0.1689,0.4739,0.2881,9.0
0.0021,0.0023,0.0073,0.0505,0.9378,10.0
0.0203,0.141,0.4475,0.3509,0.0404,8.0
0.002,0.0017,0.0116,0.1839,0.8008,10.0
0.0011,0.0038,0.0319,0.6419,0.3213,0.0
0.0145,0.0605,0.2459,0.5191,0.16,8.0
0.001,0.0015,0.013,0.2202,0.7642,9.0
0.0422,0.2853,0.5452,0.1174,0.0099,0.0
0.0019,0.0039,0.0685,0.7783,0.1474,9.0
0.0724,0.1451,0.2967,0.344,0.1417,10.0
0.0064,0.0131,0.0418,0.3226,0.6161,9.0
0.001,0.0007,0.0033,0.0388,0.9561,10.0
0.0106,0.0174,0.1049,0.4322,0.4349,8.0
0.4086,0.3906,0.1325,0.0435,0.0248,10.0
0.09,0.111,0.1031,0.2788,0.4171,8.0
0.0039,0.0075,0.0413,0.3318,0.6155,8.0
0.0978,0.2555,0.3481,0.2227,0.0759,7.0
0.0122,0.0374,0.0857,0.495,0.3698,9.0
0.0058,0.0132,0.0779,0.5332,0.3699,10.0
0.0029,0.0077,0.0979,0.5562,0.3353,10.0
0.0053,0.0089,0.0322,0.2808,0.6728,10.0
0.0013,0.0053,0.0506,0.5974,0.3454,8.0
0.001,0.0021,0.0108,0.1728,0.8133,10.0
0.0037,0.0078,0.0813,0.4553,0.4519,0.0
0.0049,0.0114,0.041,0.3924,0.5504,9.0
0.0004,0.0013,0.0214,0.6525,0.3244,8.0
0.1665,0.0838,0.1104,0.1906,0.4487,9.0
0.074,0.3319,0.3546,0.2002,0.0394,4.0
0.0012,0.0046,0.0662,0.6416,0.2865,10.0
0.0129,0.1326,0.6197,0.2249,0.01,5.0
0.0021,0.0233,0.305,0.6353,0.0342,6.0
0.0057,0.0092,0.0419,0.2662,0.6771,10.0
0.004,0.0138,0.0997,0.5277,0.3548,9.0
0.001,0.0018,0.0077,0.1418,0.8476,8.0
0.0018,0.0047,0.0771,0.5102,0.4062,9.0
0.0009,0.0008,0.0044,0.0811,0.9128,10.0
0.0062,0.0098,0.0479,0.3563,0.5798,9.0
0.0009,0.0019,0.0181,0.3795,0.5997,9.0
0.014,0.0671,0.2057,0.5273,0.1859,10.0
0.0019,0.0029,0.0358,0.4727,0.4867,8.0
0.0016,0.0047,0.0195,0.3036,0.6705,8.0
0.1637,0.2786,0.2807,0.1806,0.0965,10.0
0.0006,0.0004,0.0024,0.0517,0.9449,10.0
0.0422,0.0283,0.055,0.2084,0.6661,9.0
0.0785,0.155,0.2896,0.2528,0.2242,8.0
0.0005,0.0005,0.0028,0.034,0.9622,10.0
0.0044,0.0386,0.2042,0.6457,0.1071,9.0
0.2483,0.2968,0.2867,0.1035,0.0647,5.0
0.0056,0.052,0.2159,0.5738,0.1527,0.0
0.0027,0.0217,0.3585,0.5586,0.0585,9.0
0.0018,0.0034,0.0125,0.1632,0.8191,8.0
0.0007,0.0023,0.095,0.7442,0.1577,7.0
0.0058,0.0225,0.1012,0.4939,0.3766,10.0
0.0029,0.0039,0.0249,0.2365,0.7318,10.0
0.0025,0.0083,0.0365,0.2774,0.6753,10.0
0.001,0.0017,0.0198,0.3274,0.65,10.0
0.0718,0.2806,0.246,0.3274,0.0742,8.0
0.0012,0.0014,0.0213,0.312,0.6641,9.0
0.0011,0.0015,0.0183,0.2399,0.7393,8.0
0.0011,0.0016,0.0039,0.0594,0.9341,10.0
0.2231,0.6411,0.1305,0.0048,0.0005,3.0
0.0025,0.0027,0.0194,0.2392,0.7362,9.0
0.0011,0.002,0.0102,0.1744,0.8124,10.0
0.0019,0.0015,0.0022,0.0309,0.9635,10.0
0.0035,0.003,0.0113,0.1353,0.8469,10.0
