0,1,2,3,4,5
0.0076,0.0734,0.3465,0.5066,0.0659,8.0
0.0138,0.1792,0.711,0.0929,0.0032,7.0
0.0031,0.0304,0.1752,0.644,0.1473,8.0
0.0142,0.0171,0.0205,0.1364,0.8117,10.0
0.0756,0.2235,0.3485,0.2836,0.0688,10.0
0.001,0.0073,0.1116,0.8168,0.0632,8.0
0.1304,0.4592,0.292,0.0997,0.0187,9.0
0.0227,0.1553,0.3943,0.3326,0.0951,9.0
0.0297,0.0303,0.0314,0.1192,0.7894,10.0
0.0016,0.0079,0.0811,0.6396,0.2697,9.0
0.0011,0.0018,0.0061,0.0907,0.9003,10.0
0.002,0.0064,0.0378,0.4679,0.486,10.0
0.0034,0.0021,0.0031,0.02,0.9715,10.0
0.0219,0.0344,0.0633,0.3773,0.5032,9.0
0.0039,0.0043,0.0105,0.1008,0.8805,9.0
0.0155,0.0353,0.123,0.2441,0.5821,10.0
0.0057,0.0207,0.0706,0.4737,0.4293,9.0
0.0612,0.1053,0.2482,0.446,0.1393,9.0
0.3754,0.303,0.1224,0.1035,0.0957,10.0
0.0013,0.0022,0.0076,0.1636,0.8254,9.0
0.0122,0.0239,0.0339,0.2098,0.7202,10.0
0.405,0.4567,0.091,0.0313,0.016,2.0
0.0017,0.0025,0.0152,0.2654,0.7152,10.0
0.0048,0.0103,0.0704,0.386,0.5285,10.0
0.0057,0.1113,0.8397,0.042,0.0013,7.0
0.0772,0.4952,0.3905,0.0341,0.003,5.0
0.017,0.0789,0.2121,0.5284,0.1635,10.0
0.0088,0.2052,0.6293,0.1502,0.0064,8.0
0.1557,0.2387,0.262,0.2419,0.1017,3.0
0.0247,0.065,0.2104,0.443,0.2569,9.0
0.0055,0.0469,0.1676,0.6116,0.1685,8.0
0.0047,0.0109,0.0244,0.2926,0.6672,10.0
0.0062,0.0083,0.0185,0.1633,0.8037,10.0
0.0831,0.1027,0.1362,0.3395,0.3384,10.0
0.0009,0.0011,0.0027,0.05,0.9453,9.0
0.0023,0.0068,0.021,0.2855,0.6844,9.0
0.0835,0.0774,0.139,0.2482,0.4519,10.0
0.0014,0.0018,0.0128,0.2408,0.7433,10.0
0.0098,0.1341,0.5954,0.2491,0.0117,9.0
0.0007,0.0015,0.0066,0.1354,0.8557,10.0
0.0016,0.0011,0.0019,0.0183,0.9772,10.0
0.6957,0.1678,0.0397,0.0252,0.0715,10.0
0.0037,0.039,0.2782,0.6485,0.0307,9.0
0.0031,0.0039,0.0184,0.1668,0.8078,10.0
0.0041,0.0066,0.0171,0.134,0.8382,10.0
0.0069,0.0066,0.0146,0.1632,0.8087,10.0
0.0599,0.1356,0.2313,0.3723,0.2009,9.0
0.0022,0.0027,0.0203,0.1849,0.7898,10.0
0.0011,0.002,0.0123,0.2719,0.7128,10.0
0.0022,0.0072,0.0482,0.3609,0.5816,10.0
0.0232,0.0259,0.038,0.1945,0.7183,10.0
0.0371,0.0678,0.228,0.4504,0.2167,7.0
0.5783,0.3772,0.0386,0.0036,0.0023,10.0
0.0008,0.0009,0.0041,0.0826,0.9115,10.0
0.0009,0.0019,0.0188,0.3607,0.6176,8.0
0.0021,0.0064,0.0614,0.4839,0.4462,9.0
0.0029,0.0042,0.0182,0.2267,0.7479,10.0
0.0016,0.0022,0.0048,0.0528,0.9386,10.0
0.0011,0.0017,0.0103,0.1082,0.8788,10.0
0.0007,0.001,0.0051,0.1663,0.8268,9.0
0.0007,0.0009,0.0043,0.0703,0.9239,9.0
0.0023,0.0085,0.0703,0.5475,0.3713,10.0
0.0005,0.0026,0.0295,0.6627,0.3046,10.0
0.0316,0.1143,0.2992,0.4118,0.143,8.0
0.1756,0.1498,0.1448,0.2195,0.3103,10.0
0.0072,0.0518,0.3196,0.571,0.0504,9.0
0.0064,0.0029,0.0032,0.0127,0.9747,10.0
0.0042,0.0199,0.1956,0.6401,0.1403,10.0
0.0188,0.1585,0.4822,0.3122,0.0283,10.0
0.0014,0.0017,0.0066,0.1549,0.8355,9.0
0.185,0.2172,0.1553,0.2185,0.2239,10.0
0.0014,0.0013,0.0039,0.0507,0.9427,10.0
0.0244,0.1367,0.4018,0.3523,0.0849,10.0
0.0345,0.1023,0.1558,0.3567,0.3506,9.0
0.0052,0.0075,0.0308,0.2412,0.7153,10.0
0.0021,0.0017,0.0028,0.0213,0.9722,10.0
0.0013,0.0022,0.0053,0.0798,0.9114,9.0
0.0452,0.1627,0.223,0.4151,0.1541,10.0
0.0116,0.0127,0.0261,0.1334,0.8161,10.0
0.0008,0.0029,0.0333,0.455,0.508,1.0
0.0162,0.0382,0.1215,0.4502,0.3738,10.0
0.0041,0.0096,0.0575,0.379,0.5498,10.0
0.0131,0.0278,0.0838,0.361,0.5142,9.0
0.0204,0.04,0.1772,0.4098,0.3527,9.0
0.0098,0.0273,0.0699,0.2678,0.6252,10.0
0.0227,0.0473,0.0813,0.3406,0.5081,8.0
0.0011,0.0006,0.0014,0.0131,0.9837,10.0
0.001,0.0007,0.0019,0.0295,0.9669,10.0
0.1707,0.2024,0.1461,0.4512,0.0295,8.0
0.1454,0.1955,0.1722,0.1891,0.2978,10.0
0.3595,0.5332,0.0963,0.0095,0.0015,7.0
0.0027,0.0069,0.0233,0.3193,0.6478,10.0
0.0062,0.0317,0.1302,0.6227,0.2092,10.0
0.0083,0.0152,0.0449,0.347,0.5847,10.0
0.2768,0.5675,0.1441,0.0103,0.0012,5.0
0.0005,0.0006,0.0025,0.0601,0.9364,10.0
0.0036,0.0158,0.0507,0.3904,0.5395,10.0
0.0012,0.0056,0.0539,0.5969,0.3424,10.0
0.0015,0.0021,0.0049,0.0937,0.8979,9.0
0.0205,0.1164,0.2805,0.4076,0.1751,9.0
0.002,0.0068,0.0419,0.5211,0.4282,9.0
0.0057,0.0559,0.4291,0.4855,0.0238,10.0
0.0014,0.0009,0.0019,0.0154,0.9805,10.0
0.0069,0.0249,0.0741,0.3304,0.5638,9.0
0.0107,0.0329,0.0934,0.471,0.392,10.0
0.0089,0.0097,0.0146,0.1144,0.8524,10.0
0.0018,0.0026,0.0119,0.2726,0.7112,8.0
0.2479,0.5914,0.1455,0.0132,0.0021,0.0
0.049,0.4625,0.3849,0.0935,0.0101,5.0
0.0013,0.0011,0.0061,0.14,0.8515,10.0
0.0075,0.1007,0.43,0.4239,0.038,7.0
0.0006,0.0008,0.0038,0.0893,0.9054,10.0
0.0274,0.2359,0.5729,0.1555,0.0083,8.0
0.004,0.0073,0.0281,0.2999,0.6608,9.0
0.0053,0.0467,0.3166,0.5459,0.0855,10.0
0.0472,0.0485,0.0411,0.1853,0.678,10.0
0.002,0.0137,0.1443,0.7458,0.0942,8.0
0.0061,0.0125,0.041,0.3244,0.6159,10.0
0.0052,0.0093,0.0373,0.1686,0.7796,9.0
0.0006,0.0011,0.0067,0.1641,0.8276,10.0
0.0014,0.0025,0.0076,0.1159,0.8725,10.0
0.0102,0.0527,0.3415,0.5084,0.0873,9.0
0.0053,0.0883,0.5558,0.3346,0.016,10.0
0.0014,0.0017,0.0079,0.1567,0.8324,10.0
0.0018,0.0046,0.0162,0.1942,0.7832,10.0
0.0019,0.0086,0.0508,0.495,0.4437,8.0
0.0012,0.0013,0.0043,0.0325,0.9607,10.0
0.0006,0.0005,0.0012,0.0185,0.9792,10.0
0.0036,0.0123,0.0616,0.5925,0.3299,10.0
0.0008,0.0006,0.0029,0.0343,0.9613,10.0
0.0021,0.0068,0.0341,0.4263,0.5307,9.0
0.0748,0.091,0.0713,0.2309,0.5319,9.0
0.0032,0.0029,0.0115,0.1504,0.8319,10.0
0.0027,0.0074,0.0286,0.2493,0.712,10.0
0.0152,0.0256,0.0519,0.2277,0.6797,10.0
0.001,0.0009,0.0047,0.0936,0.8998,8.0
0.0015,0.0019,0.0101,0.1021,0.8843,10.0
0.0077,0.0117,0.066,0.3696,0.545,6.0
0.0082,0.0838,0.3707,0.4902,0.0471,8.0
0.135,0.5235,0.3226,0.0168,0.0021,1.0
0.0046,0.0119,0.0383,0.3152,0.63,8.0
0.008,0.0342,0.1514,0.5044,0.302,10.0
0.0062,0.0044,0.0061,0.0312,0.9521,10.0
0.2712,0.4605,0.2084,0.0512,0.0087,7.0
0.2911,0.4196,0.1407,0.0953,0.0534,9.0
0.0022,0.0022,0.0101,0.1495,0.8361,10.0
0.001,0.0042,0.0582,0.6204,0.3162,9.0
0.0051,0.1349,0.65,0.2043,0.0057,7.0
0.002,0.008,0.0598,0.4752,0.455,10.0
0.4644,0.2859,0.1656,0.047,0.0371,10.0
0.0084,0.0115,0.0341,0.1998,0.7461,4.0
0.0048,0.0223,0.13,0.5563,0.2866,10.0
0.0138,0.0477,0.2271,0.4438,0.2676,6.0
0.0024,0.0031,0.0048,0.0503,0.9394,10.0
0.0813,0.2093,0.2387,0.3409,0.1299,10.0
0.1619,0.6948,0.1376,0.005,0.0006,7.0
0.0247,0.0572,0.0922,0.2682,0.5576,10.0
0.0025,0.0202,0.1766,0.6439,0.1568,8.0
0.452,0.4235,0.1121,0.0097,0.0027,6.0
0.0081,0.0078,0.0367,0.2594,0.688,10.0
0.0076,0.1009,0.4204,0.4431,0.0281,8.0
0.0021,0.0016,0.0102,0.0962,0.89,10.0
0.02,0.0471,0.1315,0.4698,0.3316,8.0
0.0014,0.0023,0.0082,0.1683,0.8199,10.0
0.0005,0.0007,0.0024,0.0506,0.9458,9.0
0.0027,0.013,0.1168,0.7167,0.1507,0.0
0.0155,0.0215,0.0527,0.2589,0.6514,9.0
0.0009,0.0018,0.0127,0.2641,0.7205,10.0
0.027,0.1415,0.4298,0.3242,0.0775,10.0
0.0691,0.0674,0.1155,0.3093,0.4388,10.0
0.0034,0.0089,0.0529,0.3171,0.6178,10.0
0.0005,0.0004,0.0032,0.0788,0.917,10.0
0.0145,0.0183,0.0906,0.2942,0.5824,10.0
0.0117,0.0179,0.0463,0.2943,0.6298,10.0
0.001,0.0013,0.0079,0.132,0.8578,10.0
0.003,0.009,0.0285,0.2981,0.6614,10.0
0.0036,0.0033,0.0079,0.0696,0.9156,10.0
0.0013,0.002,0.0099,0.1288,0.8581,10.0
0.002,0.0027,0.0068,0.0689,0.9196,10.0
0.1228,0.1836,0.3042,0.2919,0.0975,10.0
0.0041,0.0148,0.0544,0.4056,0.521,10.0
0.0022,0.0051,0.016,0.2293,0.7475,10.0
0.0014,0.0017,0.0045,0.0904,0.9021,0.0
0.0019,0.0028,0.0159,0.1468,0.8326,10.0
0.0033,0.0035,0.0118,0.1465,0.8349,10.0
0.001,0.0025,0.0126,0.2294,0.7545,10.0
0.0011,0.0014,0.0081,0.0724,0.917,10.0
0.0577,0.2319,0.3632,0.2742,0.073,10.0
0.0753,0.2847,0.3303,0.2699,0.0397,9.0
0.019,0.067,0.1668,0.4756,0.2716,10.0
0.0128,0.0105,0.0123,0.0884,0.8761,10.0
0.002,0.0199,0.1482,0.742,0.0879,9.0
0.0122,0.0334,0.0977,0.5063,0.3504,9.0
0.0009,0.0013,0.0081,0.2714,0.7183,10.0
0.0784,0.2378,0.3256,0.2998,0.0584,10.0
0.0019,0.002,0.0078,0.066,0.9224,10.0
0.0027,0.0118,0.0731,0.577,0.3354,10.0
0.0027,0.0034,0.0193,0.2062,0.7684,8.0
0.0009,0.0056,0.0773,0.805,0.1112,9.0
0.0014,0.0013,0.0051,0.045,0.9471,10.0
0.0574,0.2722,0.3872,0.2433,0.04,7.0
0.0302,0.1228,0.1837,0.365,0.2982,10.0
0.0097,0.0541,0.1756,0.6044,0.1562,10.0
0.0962,0.0718,0.0375,0.1307,0.6639,10.0
0.003,0.0025,0.0056,0.0357,0.9533,10.0
0.5134,0.291,0.1111,0.0417,0.0427,10.0
0.0203,0.0805,0.1456,0.4367,0.3169,7.0
0.0011,0.0126,0.3277,0.6437,0.0149,8.0
0.0403,0.1425,0.2494,0.3549,0.2128,10.0
0.001,0.0011,0.0052,0.0893,0.9034,10.0
0.1627,0.2633,0.1827,0.2293,0.1619,9.0
0.0015,0.0024,0.0085,0.1285,0.8591,10.0
0.01,0.0091,0.0198,0.1072,0.8539,10.0
0.0011,0.0014,0.0065,0.1363,0.8546,9.0
0.0012,0.0025,0.0154,0.2088,0.7721,10.0
0.0212,0.0407,0.0739,0.3359,0.5283,10.0
0.0294,0.0578,0.0728,0.7163,0.1237,9.0
0.0014,0.0014,0.0073,0.0992,0.8906,10.0
0.0477,0.2046,0.2805,0.3799,0.0873,9.0
0.0011,0.0022,0.0149,0.2447,0.737,9.0
0.0005,0.0005,0.0014,0.0197,0.9779,9.0
0.0008,0.0012,0.0077,0.1947,0.7956,7.0
0.0009,0.0008,0.0019,0.0258,0.9705,10.0
0.0012,0.0037,0.0168,0.3347,0.6437,10.0
0.0038,0.0216,0.1918,0.6767,0.1062,9.0
0.0338,0.0879,0.1555,0.4658,0.2571,8.0
0.0022,0.0195,0.2002,0.7025,0.0756,10.0
0.059,0.1885,0.2767,0.3297,0.1461,10.0
0.0012,0.0018,0.0107,0.1615,0.8248,10.0
0.3452,0.2343,0.1271,0.1815,0.1119,9.0
0.0021,0.0043,0.0116,0.1856,0.7964,7.0
0.0083,0.0948,0.3791,0.471,0.0469,9.0
0.0006,0.0009,0.011,0.1878,0.7997,10.0
0.0007,0.001,0.0024,0.0556,0.9403,9.0
0.0052,0.0333,0.1392,0.5301,0.2922,10.0
0.0008,0.0009,0.0037,0.0686,0.9259,10.0
0.0171,0.0163,0.0518,0.3609,0.5539,10.0
0.0296,0.2085,0.3882,0.323,0.0507,10.0
0.1369,0.4573,0.3423,0.0558,0.0078,8.0
0.0036,0.0156,0.0964,0.6338,0.2506,8.0
0.0018,0.003,0.0075,0.1133,0.8744,10.0
0.2596,0.1619,0.1086,0.1291,0.3408,8.0
0.0279,0.0459,0.159,0.3575,0.4097,10.0
0.0026,0.0025,0.0103,0.1109,0.8737,10.0
0.0043,0.0056,0.0172,0.0944,0.8785,10.0
0.0211,0.077,0.3565,0.4337,0.1117,9.0
0.0006,0.0006,0.002,0.0583,0.9385,9.0
0.0015,0.0013,0.0023,0.0192,0.9757,0.0
0.0093,0.0063,0.0093,0.05,0.9252,10.0
0.0448,0.1161,0.2084,0.3184,0.3122,9.0
0.0069,0.0054,0.0175,0.1189,0.8513,10.0
0.0019,0.0024,0.0064,0.0808,0.9085,10.0
0.0012,0.0065,0.0855,0.7486,0.1582,8.0
0.0015,0.0018,0.0118,0.1744,0.8106,9.0
0.031,0.3078,0.5487,0.1032,0.0093,9.0
0.3136,0.1699,0.1138,0.1119,0.2908,9.0
0.0117,0.0138,0.0303,0.1828,0.7614,10.0
0.0128,0.0078,0.0087,0.0407,0.9301,8.0
0.6626,0.2857,0.0416,0.006,0.0043,10.0
0.0023,0.0013,0.0031,0.0162,0.977,10.0
0.07,0.3414,0.2962,0.2512,0.0412,9.0
0.0341,0.1102,0.2832,0.4505,0.122,7.0
0.0532,0.2215,0.2965,0.3468,0.082,9.0
0.0034,0.0021,0.0031,0.02,0.9715,9.0
0.0062,0.0053,0.0071,0.0535,0.9279,10.0
0.1694,0.4101,0.3011,0.0911,0.0284,7.0
0.0035,0.0092,0.0506,0.3759,0.5608,7.0
0.0027,0.0032,0.0106,0.0771,0.9065,10.0
0.0036,0.0045,0.0272,0.2591,0.7056,9.0
0.0017,0.0034,0.0286,0.5501,0.4163,10.0
0.0027,0.0281,0.4157,0.5295,0.0241,9.0
0.0077,0.0089,0.0166,0.1209,0.8459,10.0
0.0012,0.0171,0.192,0.7443,0.0454,8.0
0.0016,0.0022,0.0476,0.4883,0.4603,8.0
0.1525,0.2293,0.208,0.2062,0.2039,10.0
0.0048,0.0096,0.0341,0.2106,0.741,10.0
0.1643,0.2412,0.2219,0.2311,0.1415,9.0
0.0044,0.0522,0.4292,0.4654,0.0488,9.0
0.0051,0.023,0.1041,0.6309,0.2369,8.0
0.282,0.2308,0.1208,0.2306,0.1357,9.0
0.0075,0.0428,0.2111,0.571,0.1676,10.0
0.05,0.0377,0.0394,0.1078,0.765,10.0
0.0022,0.0074,0.0506,0.4266,0.5131,8.0
0.0073,0.044,0.2388,0.5674,0.1425,8.0
0.001,0.0022,0.0157,0.2231,0.758,9.0
0.0107,0.0341,0.1445,0.5005,0.3103,9.0
0.0027,0.007,0.0803,0.4668,0.4432,9.0
0.0098,0.0271,0.1938,0.5759,0.1935,10.0
0.0008,0.0009,0.0061,0.1431,0.8491,8.0
0.0332,0.138,0.2989,0.4198,0.1101,9.0
0.0015,0.0023,0.0142,0.2318,0.7502,9.0
0.0012,0.0047,0.0534,0.6396,0.3011,10.0
0.0088,0.0485,0.2695,0.59,0.0832,10.0
0.0022,0.0051,0.0204,0.2575,0.715,10.0
0.3007,0.3643,0.1033,0.0951,0.1365,8.0
0.0054,0.1346,0.6883,0.1651,0.0066,8.0
0.0204,0.2914,0.5015,0.1759,0.0107,7.0
0.0012,0.0011,0.0033,0.0316,0.9627,10.0
0.001,0.003,0.0213,0.516,0.4588,9.0
0.0103,0.0468,0.2645,0.5357,0.1427,9.0
0.0017,0.0034,0.0322,0.3665,0.5961,9.0
0.0006,0.0021,0.0609,0.78,0.1563,8.0
0.0006,0.0009,0.0071,0.1712,0.8202,0.0
0.0139,0.0711,0.2851,0.5455,0.0844,7.0
0.0017,0.0025,0.0061,0.0743,0.9153,10.0
0.0022,0.0022,0.0032,0.0461,0.9463,10.0
0.0019,0.0034,0.0159,0.193,0.7858,10.0
0.0176,0.1353,0.4519,0.3579,0.0374,10.0
0.0027,0.0099,0.0631,0.4148,0.5095,10.0
0.0395,0.0533,0.06,0.1449,0.7024,10.0
0.0059,0.0062,0.0181,0.1341,0.8356,10.0
0.0015,0.0012,0.0056,0.0426,0.9491,10.0
0.002,0.0034,0.016,0.2103,0.7684,10.0
0.0186,0.0345,0.0483,0.2779,0.6207,10.0
0.0019,0.0013,0.0022,0.0138,0.9808,10.0
0.0122,0.0121,0.0215,0.148,0.8063,10.0
0.0009,0.001,0.0034,0.0665,0.9282,10.0
0.0031,0.0129,0.1315,0.4918,0.3607,10.0
0.0161,0.0169,0.0193,0.0902,0.8574,10.0
0.011,0.0691,0.2224,0.5344,0.163,10.0
0.005,0.0289,0.1325,0.5573,0.2763,10.0
0.0131,0.0146,0.0277,0.1465,0.798,10.0
0.0033,0.0125,0.1326,0.5231,0.3285,9.0
0.0037,0.0223,0.1503,0.6226,0.2012,8.0
0.0012,0.0015,0.0078,0.1044,0.8851,9.0
0.004,0.0101,0.0705,0.4715,0.4439,10.0
0.0031,0.0118,0.0796,0.8776,0.0279,9.0
0.002,0.0035,0.008,0.1254,0.8611,10.0
0.0069,0.0041,0.008,0.0634,0.9175,9.0
0.0012,0.0011,0.0047,0.0401,0.953,10.0
0.0029,0.0022,0.0134,0.118,0.8635,10.0
0.0091,0.0426,0.1792,0.6044,0.1647,10.0
0.0028,0.006,0.0165,0.2352,0.7395,9.0
0.0005,0.001,0.0207,0.5202,0.4576,10.0
0.067,0.1136,0.0655,0.2068,0.5472,10.0
0.0023,0.0028,0.019,0.1546,0.8213,7.0
0.0017,0.0027,0.0231,0.3185,0.6541,10.0
0.0016,0.003,0.0162,0.2562,0.723,0.0
0.054,0.0436,0.0662,0.2255,0.6108,10.0
0.001,0.0009,0.0035,0.078,0.9166,10.0
0.0296,0.0545,0.1606,0.4242,0.3311,9.0
0.0009,0.0008,0.0015,0.0236,0.9731,10.0
0.0011,0.0009,0.0012,0.0184,0.9784,10.0
0.0051,0.0054,0.0175,0.1594,0.8126,10.0
0.0039,0.0671,0.5506,0.3631,0.0152,9.0
0.0473,0.2317,0.3629,0.3139,0.0442,9.0
0.0009,0.0007,0.0027,0.0285,0.9671,10.0
0.0015,0.0022,0.0159,0.1975,0.7828,10.0
0.036,0.0291,0.0509,0.1836,0.7004,10.0
0.0032,0.0094,0.0359,0.3696,0.5819,10.0
0.0163,0.0371,0.1284,0.405,0.4132,10.0
0.0191,0.3281,0.5955,0.0552,0.0022,0.0
0.0201,0.0879,0.1793,0.5631,0.1496,7.0
0.0403,0.0997,0.2335,0.4142,0.2124,0.0
0.0016,0.0013,0.0033,0.0275,0.9662,10.0
0.0123,0.0089,0.0165,0.0758,0.8865,10.0
0.0059,0.004,0.0079,0.0362,0.946,10.0
0.0022,0.0409,0.492,0.4518,0.0131,9.0
0.0161,0.0187,0.0329,0.0969,0.8354,10.0
0.0008,0.001,0.0041,0.1112,0.8828,10.0
0.0024,0.0205,0.1711,0.7442,0.0618,7.0
0.0789,0.3057,0.4155,0.1666,0.0334,10.0
0.0074,0.1777,0.7262,0.0863,0.0023,7.0
0.0012,0.0016,0.0358,0.3745,0.5869,8.0
0.0019,0.0103,0.0875,0.6372,0.263,10.0
0.0025,0.0016,0.009,0.1247,0.8621,10.0
0.1375,0.6715,0.1757,0.0139,0.0015,6.0
0.0005,0.0008,0.0066,0.1763,0.8158,10.0
0.0039,0.03,0.2511,0.6173,0.0977,6.0
0.003,0.0038,0.016,0.1903,0.787,9.0
0.0009,0.0007,0.0018,0.0307,0.9659,10.0
0.0022,0.0069,0.0679,0.5188,0.4042,8.0
0.0081,0.0432,0.2126,0.5349,0.2011,10.0
0.0105,0.0319,0.1083,0.4812,0.3682,10.0
0.0019,0.0018,0.0057,0.0562,0.9344,7.0
0.0219,0.0695,0.1701,0.4433,0.2952,10.0
0.0707,0.2387,0.2955,0.249,0.146,10.0
0.0008,0.001,0.0022,0.0383,0.9577,10.0
0.0012,0.004,0.0644,0.6067,0.3237,10.0
0.0455,0.1188,0.1476,0.328,0.3601,9.0
0.0029,0.0031,0.0081,0.1027,0.8832,10.0
0.0061,0.0195,0.0872,0.4039,0.4834,9.0
0.0072,0.0494,0.1601,0.7385,0.0448,8.0
0.004,0.0054,0.017,0.1429,0.8306,9.0
0.0142,0.0372,0.1042,0.3763,0.4681,10.0
0.0155,0.0324,0.105,0.2726,0.5745,10.0
0.0535,0.0716,0.0915,0.2761,0.5073,10.0
0.0018,0.0069,0.0478,0.4706,0.4728,10.0
0.0383,0.167,0.3153,0.4101,0.0693,10.0
0.1597,0.7105,0.1244,0.0045,0.0009,3.0
0.0186,0.0548,0.2336,0.4461,0.2468,10.0
0.0093,0.0233,0.0825,0.4008,0.4842,10.0
0.0015,0.0021,0.0331,0.3624,0.6008,8.0
0.0017,0.003,0.0064,0.0883,0.9006,10.0
0.0524,0.1583,0.2377,0.3972,0.1544,10.0
0.0017,0.0037,0.0139,0.1923,0.7884,10.0
0.0065,0.046,0.2488,0.6208,0.0779,9.0
0.0017,0.0022,0.007,0.107,0.882,10.0
0.0124,0.0737,0.3591,0.4607,0.0941,10.0
0.0009,0.0012,0.0055,0.0855,0.9069,10.0
0.0048,0.0959,0.5737,0.3159,0.0098,8.0
0.0263,0.0821,0.1196,0.4129,0.3592,10.0
0.0089,0.0197,0.0584,0.306,0.607,10.0
0.0106,0.0466,0.2613,0.5537,0.1279,9.0
0.0071,0.0136,0.0944,0.3798,0.5051,10.0
0.0009,0.001,0.002,0.0403,0.9558,9.0
0.0014,0.007,0.0999,0.7044,0.1873,9.0
0.001,0.0026,0.0104,0.219,0.767,9.0
0.0006,0.0006,0.0027,0.0452,0.951,9.0
0.0045,0.0131,0.0426,0.3554,0.5844,7.0
0.1831,0.3531,0.2147,0.1399,0.1093,9.0
0.0023,0.0039,0.0214,0.1496,0.8228,10.0
0.0461,0.0697,0.0984,0.2454,0.5403,9.0
0.0008,0.0012,0.0047,0.0924,0.9011,10.0
0.3141,0.325,0.2511,0.084,0.0258,9.0
0.0011,0.001,0.0025,0.0289,0.9666,10.0
0.0013,0.0022,0.0182,0.3276,0.6508,10.0
0.0049,0.0045,0.0209,0.1436,0.826,10.0
0.0016,0.0013,0.0041,0.0434,0.9495,10.0
0.0126,0.0401,0.1399,0.4199,0.3875,10.0
0.003,0.0044,0.0098,0.0665,0.9162,10.0
0.0125,0.1491,0.4939,0.3195,0.025,7.0
0.0014,0.0046,0.0472,0.3968,0.55,10.0
0.0018,0.0012,0.0029,0.0215,0.9726,10.0
0.0086,0.0675,0.4131,0.4579,0.053,10.0
0.0155,0.0134,0.042,0.2053,0.7238,10.0
0.0014,0.0015,0.0147,0.1692,0.8132,10.0
0.0017,0.0027,0.0082,0.0919,0.8956,10.0
0.0033,0.0038,0.0164,0.1487,0.8279,0.0
0.0437,0.0819,0.0789,0.1471,0.6484,10.0
0.0229,0.0372,0.0604,0.2287,0.6507,9.0
0.0014,0.0018,0.0056,0.0744,0.9167,10.0
0.0128,0.2562,0.4635,0.2513,0.0161,8.0
0.0032,0.0038,0.0054,0.0563,0.9313,10.0
0.0136,0.0495,0.1784,0.4456,0.313,7.0
0.0008,0.0014,0.0144,0.3126,0.6708,8.0
0.0045,0.0146,0.0546,0.5563,0.3699,10.0
0.0034,0.0038,0.0122,0.1104,0.8703,10.0
0.0013,0.0027,0.0136,0.1564,0.8259,9.0
0.0017,0.0031,0.0098,0.1207,0.8646,9.0
0.0294,0.1868,0.4577,0.2987,0.0274,10.0
