0,1,2,3,4,5
0.0007,0.0012,0.0053,0.1512,0.8417,10.0
0.4654,0.4398,0.0787,0.0125,0.0036,1.0
0.0245,0.1831,0.501,0.2674,0.024,6.0
0.6418,0.324,0.0314,0.0022,0.0006,3.0
0.0695,0.1351,0.1688,0.378,0.2486,9.0
0.2384,0.4242,0.2784,0.0509,0.0081,5.0
0.0098,0.0326,0.1169,0.5613,0.2793,9.0
0.1504,0.402,0.2116,0.1672,0.0687,10.0
0.0052,0.0172,0.051,0.4077,0.5189,10.0
0.0023,0.0075,0.0302,0.4922,0.4678,10.0
0.3788,0.4325,0.1367,0.0393,0.0127,4.0
0.0226,0.0712,0.1191,0.3648,0.4224,9.0
0.001,0.0128,0.3152,0.6376,0.0334,8.0
0.0562,0.083,0.0525,0.2098,0.5985,9.0
0.0055,0.0354,0.9529,0.0052,0.001,3.0
0.2271,0.196,0.0869,0.1275,0.3626,9.0
0.2637,0.6202,0.1039,0.0103,0.0018,2.0
0.0027,0.0436,0.544,0.3998,0.0099,8.0
0.0269,0.3226,0.5046,0.1405,0.0054,8.0
0.0084,0.0832,0.392,0.5006,0.0158,8.0
0.0026,0.0029,0.0053,0.0657,0.9235,10.0
0.0161,0.0802,0.2405,0.533,0.1302,10.0
0.0101,0.028,0.0773,0.4901,0.3945,9.0
0.0039,0.0329,0.3378,0.5742,0.0512,5.0
0.0145,0.0535,0.1567,0.515,0.2603,9.0
0.0099,0.0103,0.0136,0.0657,0.9006,10.0
0.1627,0.6218,0.2076,0.0071,0.0009,0.0
0.0104,0.0201,0.0603,0.5053,0.4039,10.0
0.0273,0.3705,0.5546,0.0455,0.002,6.0
0.0063,0.013,0.0559,0.3463,0.5785,9.0
0.0072,0.018,0.1042,0.6937,0.1769,8.0
0.2472,0.1192,0.0902,0.1174,0.4261,10.0
0.0033,0.0032,0.0056,0.0749,0.9131,9.0
0.5516,0.2355,0.0647,0.0759,0.0722,9.0
0.0122,0.0927,0.2573,0.6051,0.0326,8.0
0.0014,0.0043,0.1182,0.6306,0.2455,7.0
0.0181,0.0335,0.0611,0.2826,0.6047,10.0
0.0363,0.0699,0.1095,0.3172,0.4671,9.0
0.001,0.0009,0.0024,0.0276,0.968,10.0
0.0016,0.0014,0.0043,0.0286,0.9642,9.0
0.0004,0.0008,0.0134,0.4982,0.4872,10.0
0.0024,0.0206,0.2036,0.6741,0.0993,8.0
0.011,0.1061,0.5267,0.3227,0.0335,9.0
0.0171,0.1593,0.5856,0.224,0.0141,6.0
0.0223,0.03,0.0335,0.1807,0.7335,9.0
0.0655,0.2918,0.2457,0.2945,0.1025,9.0
0.0173,0.1418,0.585,0.2477,0.0082,8.0
0.0038,0.007,0.0154,0.1288,0.845,10.0
0.002,0.0047,0.0243,0.3336,0.6354,10.0
0.1012,0.0562,0.0391,0.0733,0.7301,10.0
0.0035,0.0027,0.0084,0.0688,0.9166,9.0
0.0325,0.0729,0.1729,0.4279,0.2938,10.0
0.0007,0.0012,0.011,0.1972,0.7899,9.0
0.0009,0.0012,0.0067,0.1791,0.812,10.0
0.0357,0.0658,0.0674,0.2438,0.5873,8.0
0.0075,0.0146,0.074,0.4263,0.4776,8.0
0.2039,0.2624,0.2064,0.1782,0.149,9.0
0.0102,0.0143,0.0355,0.2012,0.7389,9.0
0.0944,0.5069,0.2775,0.1048,0.0163,10.0
0.0019,0.002,0.0114,0.1412,0.8435,10.0
0.6507,0.3186,0.028,0.0019,0.0008,2.0
0.0117,0.0821,0.2779,0.5318,0.0966,9.0
0.0181,0.1464,0.3812,0.3854,0.0689,0.0
0.0032,0.0018,0.002,0.0115,0.9814,10.0
0.0121,0.0132,0.0343,0.1446,0.7958,10.0
0.0172,0.1269,0.3937,0.4416,0.0205,7.0
0.0765,0.0992,0.1436,0.2762,0.4045,9.0
0.0008,0.0007,0.0033,0.0683,0.927,9.0
0.0031,0.0276,0.2656,0.6511,0.0527,7.0
0.0092,0.0294,0.1163,0.5204,0.3247,10.0
0.0042,0.0018,0.0022,0.0143,0.9775,9.0
0.3553,0.5831,0.0571,0.0035,0.001,1.0
0.0048,0.0358,0.2731,0.5789,0.1073,10.0
0.0504,0.4387,0.4161,0.0873,0.0075,6.0
0.0095,0.0088,0.0095,0.0706,0.9016,10.0
0.0138,0.0765,0.3512,0.4725,0.0859,8.0
0.001,0.0024,0.0357,0.5142,0.4468,10.0
0.0155,0.0228,0.0535,0.2618,0.6464,10.0
0.023,0.1192,0.2615,0.4216,0.1746,9.0
0.2339,0.5388,0.1995,0.0245,0.0033,2.0
0.0024,0.0032,0.0102,0.1203,0.8639,10.0
0.0543,0.3264,0.4056,0.1949,0.0187,9.0
0.0291,0.2742,0.4825,0.2002,0.014,8.0
0.0236,0.1429,0.4611,0.3321,0.0402,10.0
0.0006,0.001,0.0109,0.3788,0.6087,10.0
0.0141,0.055,0.1299,0.4491,0.352,10.0
0.0059,0.0065,0.0083,0.0495,0.9298,10.0
0.0434,0.126,0.2039,0.3718,0.2549,10.0
0.005,0.0222,0.1548,0.5976,0.2204,7.0
0.0192,0.0175,0.0284,0.1386,0.7963,9.0
0.0008,0.0021,0.0197,0.4456,0.5319,10.0
0.0114,0.1346,0.7853,0.0665,0.0022,6.0
0.002,0.0051,0.0371,0.4938,0.462,6.0
0.153,0.1498,0.1558,0.237,0.3043,9.0
0.0129,0.0992,0.3576,0.459,0.0714,8.0
0.0011,0.0017,0.0111,0.2088,0.7772,9.0
0.057,0.0885,0.0967,0.2765,0.4812,10.0
0.0019,0.0167,0.3543,0.595,0.0321,8.0
0.0015,0.0016,0.0073,0.1489,0.8408,7.0
0.4958,0.4713,0.0313,0.0012,0.0003,1.0
0.0058,0.0058,0.0062,0.0402,0.9421,10.0
0.0029,0.005,0.0103,0.1401,0.8417,10.0
0.9796,0.0173,0.0016,0.0004,0.0011,1.0
0.1142,0.4508,0.3131,0.105,0.017,5.0
0.0027,0.0063,0.0679,0.5289,0.3942,10.0
0.0727,0.0688,0.0488,0.1565,0.6532,10.0
0.0033,0.018,0.0575,0.8874,0.0339,8.0
0.0193,0.1149,0.4531,0.3757,0.0371,7.0
0.0007,0.0007,0.0015,0.0382,0.959,10.0
0.0143,0.1618,0.5863,0.2316,0.0059,4.0
0.6019,0.3656,0.0302,0.0017,0.0006,6.0
0.0301,0.1503,0.4347,0.3528,0.0322,7.0
0.884,0.1029,0.0112,0.0011,0.0008,1.0
0.0019,0.004,0.0248,0.32,0.6492,9.0
0.0271,0.128,0.3872,0.405,0.0527,9.0
0.003,0.006,0.0297,0.3396,0.6216,8.0
0.0317,0.1245,0.2366,0.4515,0.1557,9.0
0.0009,0.0037,0.0459,0.7305,0.2189,9.0
0.0088,0.1466,0.7086,0.1314,0.0046,7.0
0.2896,0.1297,0.0661,0.5065,0.008,6.0
0.0023,0.0034,0.0125,0.1359,0.8458,10.0
0.0014,0.0042,0.0415,0.4898,0.4631,9.0
0.1138,0.3251,0.2137,0.1871,0.1603,8.0
0.0056,0.0089,0.0173,0.1817,0.7865,10.0
0.0045,0.043,0.4057,0.5041,0.0427,8.0
0.0026,0.0133,0.1581,0.6938,0.1322,8.0
0.0077,0.028,0.0918,0.4397,0.4329,10.0
0.1347,0.4604,0.3372,0.0603,0.0073,1.0
0.007,0.0423,0.2724,0.5793,0.099,10.0
0.0174,0.2127,0.6744,0.0917,0.0038,6.0
0.0069,0.0363,0.3669,0.5328,0.0572,0.0
0.0425,0.3357,0.4166,0.1906,0.0147,6.0
0.2987,0.4762,0.2015,0.0201,0.0035,1.0
0.057,0.2547,0.4491,0.197,0.0422,9.0
0.0772,0.349,0.4801,0.0811,0.0126,6.0
0.9243,0.0638,0.0084,0.0016,0.0018,1.0
0.0009,0.0009,0.0034,0.0609,0.9338,10.0
0.0121,0.0183,0.0471,0.1809,0.7416,10.0
0.2403,0.3683,0.2262,0.1074,0.0578,7.0
0.0061,0.0211,0.0543,0.3851,0.5334,10.0
0.0841,0.3263,0.3997,0.1586,0.0314,8.0
0.0584,0.0633,0.1276,0.3075,0.4432,9.0
0.0022,0.0031,0.0088,0.1356,0.8502,10.0
0.2321,0.4631,0.2604,0.0426,0.0019,7.0
0.3743,0.3523,0.2023,0.0521,0.019,10.0
0.01,0.057,0.245,0.6059,0.082,10.0
0.0009,0.0015,0.0083,0.2672,0.722,9.0
0.0454,0.1604,0.3989,0.3193,0.0759,8.0
0.002,0.0021,0.0049,0.0914,0.8996,10.0
0.0011,0.0009,0.0025,0.0444,0.9511,10.0
0.2646,0.5782,0.1451,0.0103,0.0018,6.0
0.0441,0.2623,0.4029,0.2555,0.0353,8.0
0.011,0.0526,0.1892,0.5491,0.198,10.0
0.1178,0.1344,0.0925,0.2067,0.4487,10.0
0.0737,0.1558,0.211,0.3572,0.2023,10.0
0.4024,0.4659,0.1035,0.0214,0.0068,3.0
0.0104,0.0587,0.3271,0.5029,0.1009,9.0
0.0885,0.392,0.335,0.1646,0.0199,8.0
0.0015,0.0027,0.0156,0.3165,0.6637,9.0
0.0012,0.0035,0.0258,0.4499,0.5196,9.0
0.0358,0.1396,0.2449,0.4436,0.1362,10.0
0.0565,0.1584,0.3103,0.3722,0.1026,10.0
0.0852,0.4941,0.385,0.0336,0.002,6.0
0.0034,0.0121,0.0963,0.5443,0.3438,10.0
0.0471,0.2071,0.2915,0.3208,0.1335,8.0
0.002,0.0032,0.009,0.0953,0.8905,10.0
0.0573,0.6176,0.3076,0.0166,0.0008,10.0
0.0007,0.0018,0.0421,0.6227,0.3327,8.0
0.0037,0.0243,0.3311,0.5907,0.0502,9.0
0.0167,0.0602,0.1431,0.5823,0.1978,10.0
0.0199,0.1833,0.4386,0.3057,0.0525,10.0
0.0307,0.3566,0.4994,0.1067,0.0066,9.0
0.0124,0.1938,0.6666,0.1252,0.0019,9.0
0.495,0.4601,0.0421,0.0021,0.0006,2.0
0.0027,0.0041,0.015,0.1121,0.8661,9.0
0.0007,0.0007,0.0026,0.0668,0.9292,9.0
0.0059,0.0064,0.0118,0.1189,0.857,10.0
0.0051,0.0194,0.0665,0.4433,0.4657,8.0
0.0028,0.0573,0.888,0.0507,0.0013,6.0
0.0251,0.0667,0.1993,0.4706,0.2382,10.0
0.0245,0.1095,0.3281,0.484,0.054,8.0
0.5455,0.3928,0.0434,0.0115,0.0067,3.0
0.3154,0.5698,0.0907,0.0186,0.0055,3.0
0.0609,0.2137,0.2509,0.3443,0.1303,6.0
0.0361,0.2018,0.3764,0.3153,0.0703,2.0
0.0125,0.0542,0.2688,0.5058,0.1586,8.0
0.0009,0.0035,0.0439,0.5603,0.3913,10.0
0.0009,0.0013,0.0135,0.3488,0.6356,8.0
0.358,0.3153,0.1589,0.1219,0.0459,8.0
0.1211,0.242,0.1967,0.2929,0.1474,10.0
0.0005,0.0006,0.0031,0.0514,0.9444,9.0
0.6612,0.3195,0.0178,0.0011,0.0005,2.0
0.0049,0.0514,0.4781,0.4461,0.0195,7.0
0.5761,0.3855,0.0363,0.0016,0.0005,1.0
0.0018,0.0028,0.0164,0.1515,0.8274,10.0
0.0518,0.3891,0.4425,0.1016,0.015,6.0
0.0036,0.007,0.0484,0.3439,0.5972,10.0
0.3017,0.5739,0.1145,0.0082,0.0017,4.0
0.0004,0.0026,0.1054,0.8414,0.0501,8.0
0.2583,0.3988,0.2908,0.0435,0.0086,1.0
0.0014,0.0015,0.0042,0.0609,0.9321,10.0
0.0074,0.022,0.0851,0.4877,0.3977,10.0
0.0163,0.1578,0.5795,0.2303,0.016,5.0
0.0197,0.1171,0.3024,0.4614,0.0993,10.0
0.013,0.0549,0.3063,0.52,0.1058,8.0
0.0092,0.0138,0.0382,0.3272,0.6117,7.0
0.0108,0.0578,0.2522,0.5499,0.1293,9.0
0.0166,0.057,0.1997,0.5394,0.1873,7.0
0.0009,0.0035,0.0904,0.7032,0.202,9.0
0.0061,0.0061,0.0154,0.1209,0.8516,9.0
0.0049,0.0046,0.0098,0.0904,0.8903,8.0
0.0123,0.1787,0.7852,0.0229,0.0009,6.0
0.0575,0.3415,0.4283,0.1548,0.0179,9.0
0.0046,0.1069,0.7284,0.158,0.0022,7.0
0.2841,0.5775,0.1332,0.0043,0.0008,2.0
0.0088,0.0343,0.171,0.4686,0.3174,10.0
0.003,0.0145,0.1232,0.6231,0.2361,9.0
0.0023,0.0326,0.542,0.4139,0.0092,7.0
0.0026,0.0073,0.1483,0.5932,0.2487,10.0
0.003,0.0086,0.0441,0.4478,0.4964,9.0
0.0018,0.0028,0.0308,0.3648,0.5998,10.0
0.0027,0.0082,0.0337,0.4323,0.5231,8.0
0.002,0.0029,0.0148,0.2883,0.6919,9.0
0.0038,0.0058,0.0244,0.2949,0.6711,10.0
0.0079,0.0079,0.0182,0.212,0.7539,10.0
0.7284,0.2019,0.0366,0.0175,0.0156,2.0
0.0335,0.132,0.3118,0.44,0.0827,0.0
0.0009,0.0089,0.23,0.7121,0.0481,8.0
0.0174,0.1785,0.6203,0.1767,0.0071,6.0
0.0007,0.0017,0.0209,0.4188,0.5579,8.0
0.0039,0.0079,0.0378,0.3294,0.621,10.0
0.0038,0.0278,0.2028,0.6468,0.1187,8.0
0.4627,0.2504,0.0705,0.0537,0.1627,10.0
0.0009,0.004,0.0745,0.6407,0.2799,9.0
0.3803,0.5274,0.0812,0.0086,0.0025,1.0
0.525,0.4385,0.035,0.0011,0.0004,5.0
0.003,0.0107,0.0699,0.6615,0.2549,9.0
0.0065,0.0557,0.4044,0.4784,0.0549,9.0
0.0007,0.0008,0.0044,0.1355,0.8586,10.0
0.1475,0.2389,0.1938,0.1698,0.2499,9.0
0.0118,0.0382,0.1619,0.5516,0.2366,7.0
0.0011,0.0011,0.0031,0.0798,0.915,10.0
0.0009,0.006,0.0978,0.6912,0.204,9.0
0.0106,0.0121,0.0227,0.1287,0.8259,9.0
0.0909,0.5419,0.3143,0.0476,0.0053,5.0
0.0019,0.0037,0.013,0.1937,0.7876,10.0
0.0339,0.0327,0.043,0.1259,0.7645,10.0
0.5074,0.3532,0.107,0.021,0.0114,10.0
0.0105,0.2103,0.5643,0.1999,0.015,7.0
0.1502,0.5863,0.2464,0.0155,0.0016,5.0
0.0021,0.0032,0.0127,0.2187,0.7633,9.0
0.0085,0.0601,0.4127,0.4793,0.0394,7.0
0.0009,0.0016,0.0075,0.1426,0.8475,10.0
0.2695,0.1977,0.1797,0.1893,0.1638,10.0
0.0315,0.2542,0.3888,0.281,0.0445,8.0
0.0041,0.0535,0.5849,0.3472,0.0103,7.0
0.0288,0.0329,0.032,0.1211,0.7852,10.0
0.0545,0.1537,0.1978,0.4266,0.1674,10.0
0.0031,0.0052,0.0142,0.1795,0.798,10.0
0.0286,0.303,0.5931,0.0706,0.0047,2.0
0.0075,0.0154,0.1005,0.4212,0.4554,10.0
0.2848,0.0547,0.0147,0.0145,0.6314,9.0
0.0058,0.0051,0.011,0.1063,0.8718,10.0
0.009,0.0131,0.0373,0.2509,0.6897,9.0
0.693,0.2832,0.0219,0.0013,0.0007,1.0
0.03,0.0862,0.1888,0.3039,0.3911,9.0
0.0037,0.0101,0.0628,0.3349,0.5885,10.0
0.0042,0.0136,0.0483,0.2771,0.6568,9.0
0.0013,0.0039,0.0767,0.5547,0.3634,9.0
0.0008,0.0009,0.0055,0.1223,0.8705,9.0
0.007,0.1055,0.7742,0.1071,0.0062,7.0
0.1681,0.5578,0.2542,0.0171,0.0027,7.0
0.0919,0.6083,0.2771,0.0211,0.0017,5.0
0.7885,0.2033,0.007,0.0005,0.0006,1.0
0.204,0.4283,0.2584,0.0733,0.036,8.0
0.0011,0.0025,0.0183,0.3484,0.6297,10.0
0.0068,0.0154,0.0465,0.3196,0.6116,10.0
0.0513,0.1494,0.2996,0.3871,0.1125,10.0
0.0025,0.0056,0.0342,0.4568,0.5009,10.0
0.2662,0.3657,0.2017,0.1128,0.0536,10.0
0.0582,0.1289,0.1855,0.3288,0.2986,10.0
0.0009,0.0011,0.0032,0.0783,0.9164,10.0
0.0014,0.0065,0.0702,0.6885,0.2333,10.0
0.0013,0.0111,0.3843,0.5672,0.036,9.0
0.4103,0.441,0.1371,0.0087,0.0028,5.0
0.287,0.4829,0.1463,0.0554,0.0285,5.0
0.0009,0.0006,0.0013,0.0178,0.9794,10.0
0.0239,0.0231,0.0205,0.1169,0.8155,8.0
0.0025,0.0036,0.0206,0.2667,0.7066,8.0
0.0919,0.0858,0.0747,0.2725,0.4752,8.0
0.0012,0.0025,0.022,0.4259,0.5484,9.0
0.0651,0.2877,0.499,0.1293,0.0188,6.0
0.0012,0.0019,0.0182,0.2701,0.7086,10.0
0.0345,0.1591,0.2021,0.4206,0.1837,10.0
0.0099,0.1067,0.4517,0.4104,0.0214,7.0
0.2088,0.6808,0.1057,0.0041,0.0006,2.0
0.0061,0.0349,0.2737,0.5663,0.119,7.0
0.1721,0.535,0.2454,0.0353,0.0121,5.0
0.899,0.0965,0.0037,0.0004,0.0004,1.0
0.0028,0.0057,0.0384,0.3391,0.6139,10.0
0.0148,0.0796,0.393,0.4126,0.1,7.0
0.016,0.0162,0.077,0.2938,0.5971,10.0
0.2084,0.6361,0.1505,0.0045,0.0006,5.0
0.0066,0.0862,0.434,0.4334,0.0398,9.0
0.0007,0.0037,0.1469,0.7483,0.1004,10.0
0.0938,0.0941,0.0878,0.1298,0.5944,10.0
0.9204,0.075,0.0036,0.0004,0.0005,1.0
0.002,0.0057,0.1423,0.6146,0.2354,8.0
0.0042,0.0092,0.032,0.2631,0.6916,10.0
0.2048,0.5138,0.2514,0.0249,0.0052,4.0
0.0708,0.0593,0.121,0.1991,0.5499,10.0
0.0139,0.0355,0.0912,0.3175,0.542,10.0
0.0303,0.0469,0.0604,0.254,0.6084,10.0
0.0097,0.0519,0.3441,0.4791,0.1151,10.0
0.0014,0.0011,0.0053,0.049,0.9431,10.0
0.0697,0.4147,0.372,0.1295,0.0141,10.0
0.0011,0.001,0.0025,0.0503,0.9451,10.0
0.0012,0.0012,0.0072,0.1361,0.8543,10.0
0.0019,0.0046,0.0328,0.3084,0.6523,10.0
0.001,0.0014,0.0113,0.2499,0.7365,10.0
0.0011,0.0012,0.0042,0.0873,0.9062,10.0
0.1995,0.1812,0.1475,0.2203,0.2514,9.0
0.0641,0.3969,0.3924,0.1266,0.0199,6.0
0.0006,0.001,0.008,0.1433,0.8472,10.0
0.0012,0.0019,0.0082,0.1784,0.8103,9.0
0.0011,0.0008,0.0018,0.0244,0.9719,10.0
0.0286,0.1062,0.4641,0.2981,0.103,9.0
0.0008,0.001,0.0063,0.0913,0.9006,10.0
0.0953,0.4266,0.4282,0.0429,0.007,7.0
0.1723,0.5824,0.2044,0.0338,0.0072,3.0
0.0034,0.0062,0.0236,0.2914,0.6755,10.0
0.0661,0.1254,0.1799,0.3576,0.271,10.0
0.1106,0.5185,0.3249,0.0409,0.0051,6.0
0.0163,0.0544,0.1808,0.5982,0.1503,10.0
0.0022,0.0043,0.0166,0.2779,0.699,10.0
0.0186,0.0124,0.0131,0.0436,0.9122,10.0
0.0017,0.0046,0.074,0.6269,0.2928,9.0
0.057,0.0912,0.0706,0.2365,0.5447,8.0
0.2925,0.6365,0.0653,0.0047,0.001,6.0
0.2074,0.6278,0.1574,0.0065,0.0009,7.0
0.0043,0.0375,0.4855,0.4286,0.0441,9.0
0.001,0.0008,0.0034,0.0474,0.9474,8.0
0.1601,0.4269,0.3054,0.0852,0.0224,7.0
0.2484,0.2487,0.2195,0.1523,0.131,10.0
0.2829,0.5196,0.1801,0.015,0.0024,3.0
0.0508,0.0542,0.0966,0.2218,0.5767,10.0
0.4378,0.4691,0.0874,0.0042,0.0016,7.0
0.0023,0.0041,0.0219,0.3186,0.6532,10.0
0.1473,0.5966,0.2248,0.0264,0.0049,3.0
0.0118,0.0901,0.2887,0.5086,0.1008,9.0
0.0116,0.0283,0.0971,0.7595,0.1035,9.0
0.0106,0.0439,0.1536,0.5071,0.2849,10.0
0.0132,0.0988,0.3402,0.4828,0.0649,9.0
0.0041,0.0121,0.0965,0.4977,0.3896,8.0
0.0026,0.0137,0.1226,0.7246,0.1364,6.0
0.9429,0.051,0.0047,0.0007,0.0008,0.0
0.0012,0.0036,0.0535,0.5676,0.3741,10.0
0.0104,0.02,0.0477,0.2966,0.6253,8.0
0.0012,0.0011,0.002,0.0151,0.9806,10.0
0.0179,0.028,0.0324,0.1767,0.745,10.0
0.0031,0.0058,0.0109,0.1379,0.8423,9.0
0.0012,0.0009,0.0011,0.0146,0.9822,10.0
0.0101,0.0371,0.1592,0.5177,0.276,10.0
0.4336,0.5161,0.0485,0.0014,0.0004,1.0
0.0661,0.065,0.0886,0.1563,0.624,10.0
0.0007,0.0007,0.0033,0.0782,0.9172,9.0
0.2284,0.705,0.0648,0.0015,0.0003,5.0
0.0021,0.005,0.0476,0.5232,0.422,10.0
0.0258,0.1925,0.367,0.349,0.0657,9.0
0.0026,0.0122,0.1241,0.6255,0.2357,10.0
0.0048,0.0144,0.1385,0.5604,0.2818,9.0
0.0019,0.0104,0.0611,0.573,0.3536,10.0
0.0384,0.0529,0.1627,0.3406,0.4054,9.0
0.0363,0.3719,0.4964,0.0922,0.0032,5.0
0.001,0.0034,0.0456,0.6215,0.3286,9.0
0.3973,0.5101,0.0839,0.0062,0.0025,1.0
0.1419,0.3161,0.2244,0.2047,0.1129,10.0
0.0018,0.007,0.0818,0.6819,0.2275,10.0
0.5849,0.3777,0.0324,0.0035,0.0015,1.0
0.0011,0.0024,0.0068,0.1143,0.8753,10.0
0.0049,0.0157,0.0612,0.3624,0.5557,10.0
0.0008,0.0007,0.0034,0.0919,0.9032,10.0
0.0014,0.0016,0.0067,0.0708,0.9195,10.0
0.1034,0.2665,0.3672,0.2073,0.0556,6.0
0.0009,0.0009,0.0063,0.1818,0.8102,9.0
0.057,0.2747,0.4925,0.1622,0.0136,8.0
0.3019,0.5252,0.1554,0.014,0.0035,2.0
0.4846,0.4846,0.0286,0.0017,0.0006,2.0
0.3097,0.6287,0.0595,0.0018,0.0003,6.0
0.0362,0.0335,0.0713,0.2618,0.5972,10.0
0.0243,0.0913,0.1645,0.3534,0.3665,10.0
0.0023,0.0041,0.0434,0.5367,0.4135,8.0
0.0022,0.0032,0.0168,0.1647,0.8131,10.0
0.0358,0.0236,0.0358,0.159,0.7458,9.0
0.0211,0.0627,0.1249,0.3313,0.4599,10.0
0.0068,0.0303,0.2842,0.5718,0.1069,9.0
0.0017,0.0012,0.004,0.0267,0.9664,10.0
0.0134,0.0119,0.0153,0.0494,0.91,10.0
0.0036,0.0029,0.0091,0.1057,0.8788,10.0
0.0303,0.1093,0.2304,0.4537,0.1763,8.0
0.0009,0.002,0.01,0.2038,0.7833,10.0
0.005,0.0079,0.0486,0.2629,0.6756,10.0
0.3018,0.3853,0.1335,0.1035,0.0758,10.0
0.0008,0.0019,0.0685,0.7168,0.2121,10.0
0.0168,0.2273,0.6994,0.0545,0.002,6.0
0.0063,0.0177,0.1556,0.4866,0.3338,10.0
0.0009,0.0015,0.0075,0.157,0.8331,10.0
0.0011,0.0074,0.1685,0.7637,0.0593,8.0
0.0015,0.0013,0.0082,0.1005,0.8885,10.0
0.0522,0.0199,0.0456,0.1617,0.7206,10.0
0.0101,0.1036,0.3436,0.478,0.0646,9.0
0.0018,0.001,0.0032,0.0195,0.9745,10.0
0.001,0.0013,0.0078,0.1586,0.8313,9.0
0.3609,0.5264,0.0977,0.0124,0.0026,3.0
0.0008,0.0008,0.0025,0.0311,0.9649,10.0
0.0416,0.1755,0.2955,0.3729,0.1145,10.0
0.0039,0.0042,0.0342,0.2958,0.6619,7.0
0.0006,0.0006,0.0018,0.0225,0.9745,10.0
0.0338,0.1429,0.3932,0.3673,0.0627,8.0
0.4818,0.4479,0.0652,0.0038,0.0013,6.0
0.0249,0.0643,0.2212,0.4376,0.252,10.0
0.0112,0.0585,0.613,0.2899,0.0273,7.0
0.0943,0.6229,0.2314,0.0439,0.0074,5.0
0.0031,0.0035,0.027,0.2369,0.7295,10.0
0.0048,0.0374,0.2884,0.5826,0.0869,9.0
0.3741,0.2299,0.2444,0.106,0.0456,5.0
0.0012,0.0011,0.0054,0.0705,0.9218,0.0
